area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"Midlands",2021-03-11, 1088.0, 1113.2, 1126.7, 1140.3, 1165.9,inferred
"Midlands",2021-03-12, 1079.3, 1106.2, 1120.6, 1135.0, 1163.8,inferred
"Midlands",2021-03-13, 1068.0, 1097.8, 1113.3, 1129.6, 1159.9,inferred
"Midlands",2021-03-14, 1063.1, 1091.9, 1106.7, 1122.6, 1152.6,inferred
"Midlands",2021-03-15, 1062.5, 1088.4, 1101.8, 1116.5, 1144.2,inferred
"Midlands",2021-03-16, 1060.9, 1084.6, 1097.3, 1111.0, 1136.1,inferred
"Midlands",2021-03-17, 1057.8, 1080.2, 1093.4, 1106.6, 1129.9,inferred
"Midlands",2021-03-18, 1051.8, 1075.2, 1089.4, 1102.2, 1126.4,inferred
"Midlands",2021-03-19, 1043.8, 1070.1, 1084.7, 1098.8, 1124.8,inferred
"Midlands",2021-03-20, 1035.0, 1063.3, 1079.4, 1094.8, 1122.5,inferred
"Midlands",2021-03-21, 1019.0, 1046.9, 1062.5, 1077.5, 1104.3,inferred
"Midlands",2021-03-22,  994.9, 1019.0, 1032.9, 1047.1, 1071.9,inferred
"Midlands",2021-03-23,  967.6,  988.9, 1001.7, 1014.1, 1037.8,inferred
"Midlands",2021-03-24,  937.0,  959.4,  971.5,  984.1, 1008.3,inferred
"Midlands",2021-03-25,  906.6,  930.5,  943.5,  955.5,  981.2,inferred
"Midlands",2021-03-26,  879.4,  902.8,  916.4,  930.4,  955.7,inferred
"Midlands",2021-03-27,  851.1,  875.0,  889.9,  904.2,  931.4,inferred
"Midlands",2021-03-28,  818.6,  842.6,  857.2,  871.9,  898.8,inferred
"Midlands",2021-03-29,  780.0,  804.6,  818.9,  834.5,  861.4,inferred
"Midlands",2021-03-30,  739.5,  765.5,  781.2,  798.3,  828.2,inferred
"Midlands",2021-03-31,  701.1,  729.3,  747.5,  765.5,  798.8,inferred
"South West",2020-12-17, 1060.4, 1110.2, 1198.1, 1214.9, 1374.9,inferred
"South West",2020-12-18, 1077.2, 1212.3, 1319.9, 1343.3, 1423.5,inferred
"South West",2020-12-19, 1125.1, 1321.7, 1406.4, 1431.6, 1461.0,inferred
"South West",2020-12-20, 1208.5, 1343.8, 1456.5, 1490.1, 1529.9,inferred
"South West",2020-12-21, 1303.2, 1390.5, 1504.9, 1534.9, 1571.2,inferred
"South West",2020-12-22, 1403.9, 1478.6, 1561.3, 1584.3, 1614.8,inferred
"South West",2020-12-23, 1512.4, 1580.6, 1624.5, 1645.3, 1675.5,inferred
"South West",2020-12-24, 1632.7, 1676.4, 1699.0, 1719.4, 1756.1,inferred
"South West",2020-12-25, 1733.8, 1776.1, 1795.1, 1815.7, 1854.3,inferred
"South West",2020-12-26, 1824.0, 1878.9, 1907.5, 1939.0, 1990.5,inferred
"South West",2020-12-27, 1958.0, 2013.0, 2044.5, 2079.3, 2147.1,inferred
"South West",2020-12-28, 2136.6, 2180.6, 2206.3, 2235.5, 2293.4,inferred
"South West",2020-12-29, 2319.6, 2358.6, 2380.3, 2402.1, 2446.6,inferred
"South West",2020-12-30, 2498.3, 2536.2, 2557.6, 2578.2, 2618.1,inferred
"South West",2020-12-31, 2670.1, 2717.1, 2740.5, 2766.0, 2812.1,inferred
"South West",2021-01-01, 2849.5, 2905.6, 2938.0, 2973.1, 3029.2,inferred
"South West",2021-01-02, 3027.4, 3097.7, 3141.3, 3184.1, 3251.1,inferred
"South West",2021-01-03, 3118.0, 3189.7, 3230.7, 3273.3, 3346.2,inferred
"South West",2021-01-04, 3114.6, 3173.1, 3205.3, 3238.2, 3303.2,inferred
"South West",2021-01-05, 3066.2, 3119.4, 3143.8, 3171.4, 3225.5,inferred
"South West",2021-01-06, 3021.2, 3066.3, 3092.1, 3119.5, 3176.8,inferred
"South West",2021-01-07, 2979.4, 3029.8, 3057.3, 3084.5, 3138.2,inferred
"South West",2021-01-08, 2951.7, 3009.6, 3035.2, 3062.8, 3110.8,inferred
"South West",2021-01-09, 2928.0, 2988.0, 3016.7, 3044.4, 3096.1,inferred
"South West",2021-01-10, 2876.0, 2930.9, 2959.4, 2987.9, 3038.7,inferred
"South West",2021-01-11, 2791.7, 2839.2, 2864.6, 2889.3, 2936.7,inferred
"South West",2021-01-12, 2693.3, 2737.8, 2760.6, 2781.6, 2825.0,inferred
"South West",2021-01-13, 2599.9, 2639.8, 2662.8, 2682.6, 2724.3,inferred
"South West",2021-01-14, 2508.4, 2549.2, 2572.0, 2593.1, 2634.6,inferred
"South West",2021-01-15, 2420.7, 2464.2, 2486.1, 2508.9, 2555.9,inferred
"South West",2021-01-16, 2331.8, 2379.9, 2403.2, 2429.1, 2481.2,inferred
"South West",2021-01-17, 2235.9, 2282.3, 2307.8, 2331.7, 2382.2,inferred
"South West",2021-01-18, 2134.8, 2176.8, 2197.4, 2217.1, 2261.1,inferred
"South West",2021-01-19, 2033.9, 2068.1, 2084.8, 2102.5, 2139.8,inferred
"South West",2021-01-20, 1929.0, 1962.6, 1978.8, 1995.6, 2030.2,inferred
"South West",2021-01-21, 1834.1, 1867.2, 1884.2, 1901.9, 1936.6,inferred
"South West",2021-01-22, 1742.4, 1777.2, 1794.2, 1812.6, 1850.7,inferred
"South West",2021-01-23, 1655.3, 1690.8, 1708.7, 1728.2, 1769.0,inferred
"South West",2021-01-24, 1578.8, 1611.3, 1629.6, 1648.5, 1687.9,inferred
"South West",2021-01-25, 1510.8, 1540.8, 1557.3, 1573.4, 1605.4,inferred
"South West",2021-01-26, 1448.1, 1474.6, 1489.4, 1503.3, 1531.8,inferred
"South West",2021-01-27, 1385.1, 1410.2, 1424.5, 1438.6, 1466.9,inferred
"South West",2021-01-28, 1323.6, 1349.4, 1364.3, 1378.9, 1408.2,inferred
"South West",2021-01-29, 1262.7, 1289.3, 1304.6, 1320.5, 1352.2,inferred
"South West",2021-01-30, 1201.9, 1231.1, 1246.8, 1263.4, 1297.0,inferred
"South West",2021-01-31, 1146.9, 1175.2, 1190.1, 1206.2, 1237.9,inferred
"South West",2021-02-01, 1097.1, 1121.6, 1135.7, 1149.5, 1176.9,inferred
"South West",2021-02-02, 1050.4, 1072.4, 1084.4, 1096.6, 1120.2,inferred
"South West",2021-02-03, 1002.5, 1025.0, 1036.6, 1047.7, 1068.8,inferred
"South West",2021-02-04,  957.7,  980.4,  991.1, 1003.0, 1023.5,inferred
"South West",2021-02-05,  913.4,  936.9,  947.9,  959.9,  981.7,inferred
"South West",2021-02-06,  871.3,  894.0,  906.4,  918.8,  940.8,inferred
"South West",2021-02-07,  831.7,  853.8,  866.1,  877.4,  900.0,inferred
"South West",2021-02-08,  794.9,  815.8,  826.9,  837.1,  857.3,inferred
"South West",2021-02-09,  760.2,  779.9,  789.2,  799.4,  818.4,inferred
"South West",2021-02-10,  726.4,  745.0,  754.8,  764.6,  782.3,inferred
"South West",2021-02-11,  693.5,  712.0,  722.1,  731.8,  750.3,inferred
"South West",2021-02-12,  661.1,  680.3,  690.4,  700.5,  720.2,inferred
"South West",2021-02-13,  628.7,  649.8,  659.8,  670.6,  691.0,inferred
"South West",2021-02-14,  599.8,  620.2,  629.8,  640.8,  660.2,inferred
"South West",2021-02-15,  573.9,  592.6,  601.7,  610.7,  630.1,inferred
"South West",2021-02-16,  550.8,  566.6,  575.2,  583.6,  601.7,inferred
"South West",2021-02-17,  527.4,  542.0,  550.6,  558.8,  574.7,inferred
"South West",2021-02-18,  505.3,  518.8,  527.0,  535.6,  550.9,inferred
"South West",2021-02-19,  481.8,  495.6,  504.2,  513.2,  528.9,inferred
"South West",2021-02-20,  457.4,  472.7,  481.6,  490.6,  506.9,inferred
"South West",2021-02-21,  434.5,  449.7,  458.2,  467.3,  482.1,inferred
"South West",2021-02-22,  413.3,  427.1,  434.7,  442.5,  456.7,inferred
"South West",2021-02-23,  392.6,  405.3,  411.9,  419.5,  432.5,inferred
"South West",2021-02-24,  372.6,  384.7,  390.7,  398.0,  410.4,inferred
"South West",2021-02-25,  353.4,  365.2,  371.7,  378.2,  390.3,inferred
"South West",2021-02-26,  335.2,  346.9,  353.7,  360.3,  373.3,inferred
"South West",2021-02-27,  317.9,  330.1,  336.9,  343.9,  356.4,inferred
"South West",2021-02-28,  304.9,  317.0,  323.7,  330.3,  343.2,inferred
"South West",2021-03-01,  296.3,  307.5,  313.7,  319.7,  332.0,inferred
"South West",2021-03-02,  288.7,  299.5,  305.0,  310.7,  322.0,inferred
"South West",2021-03-03,  280.9,  291.4,  297.1,  302.6,  313.7,inferred
"South West",2021-03-04,  272.7,  283.5,  289.2,  294.9,  305.7,inferred
"South West",2021-03-05,  264.7,  275.6,  281.5,  287.2,  298.6,inferred
"South West",2021-03-06,  256.4,  268.0,  274.1,  280.2,  291.2,inferred
"South West",2021-03-07,  251.5,  262.5,  268.7,  274.4,  285.5,inferred
"South West",2021-03-08,  249.4,  259.5,  265.0,  270.3,  281.4,inferred
"South West",2021-03-09,  247.1,  257.0,  262.2,  267.3,  277.6,inferred
"South West",2021-03-10,  244.4,  254.4,  259.4,  264.4,  274.6,inferred
"South West",2021-03-11,  241.5,  251.3,  256.6,  261.7,  272.2,inferred
"South West",2021-03-12,  238.5,  247.9,  253.7,  258.8,  270.2,inferred
"South West",2021-03-13,  233.7,  244.4,  250.4,  256.0,  267.7,inferred
"South West",2021-03-14,  231.3,  241.8,  247.8,  253.4,  264.7,inferred
"South West",2021-03-15,  230.6,  240.3,  245.7,  251.0,  261.6,inferred
"South West",2021-03-16,  229.9,  239.4,  244.3,  249.5,  259.8,inferred
"South West",2021-03-17,  228.9,  238.2,  243.4,  248.3,  259.2,inferred
"South West",2021-03-18,  227.2,  237.0,  242.3,  247.2,  258.7,inferred
"South West",2021-03-19,  225.1,  235.8,  241.1,  246.7,  258.5,inferred
"South West",2021-03-20,  222.6,  234.1,  239.6,  245.8,  257.7,inferred
"South West",2021-03-21,  219.6,  230.9,  236.4,  242.4,  254.7,inferred
"South West",2021-03-22,  215.6,  226.1,  231.5,  237.1,  248.6,inferred
"South West",2021-03-23,  211.2,  220.9,  226.2,  231.6,  242.7,inferred
"South West",2021-03-24,  206.6,  216.0,  221.3,  226.3,  237.0,inferred
"South West",2021-03-25,  200.9,  210.9,  216.2,  221.5,  232.2,inferred
"South West",2021-03-26,  195.8,  206.0,  211.3,  216.8,  228.2,inferred
"South West",2021-03-27,  190.0,  201.1,  206.2,  212.1,  223.9,inferred
"South West",2021-03-28,  183.5,  195.1,  200.6,  206.6,  218.3,inferred
"South West",2021-03-29,  177.5,  188.4,  194.4,  200.4,  212.3,inferred
"South West",2021-03-30,  170.5,  181.8,  188.5,  195.2,  207.8,inferred
"South West",2021-03-31,  164.2,  176.1,  183.6,  190.8,  204.9,inferred
"East of England",2020-12-17, 3885.3, 4113.7, 4455.9, 4532.1, 4975.0,inferred
"East of England",2020-12-18, 4019.5, 4447.1, 4813.2, 4939.8, 5105.3,inferred
"East of England",2020-12-19, 4213.3, 4778.0, 5051.0, 5131.5, 5260.8,inferred
"East of England",2020-12-20, 4445.6, 4711.4, 5155.9, 5249.1, 5386.4,inferred
"East of England",2020-12-21, 4666.6, 4804.8, 5195.0, 5283.1, 5387.5,inferred
"East of England",2020-12-22, 4878.6, 5015.6, 5256.5, 5314.0, 5380.2,inferred
"East of England",2020-12-23, 5082.1, 5221.0, 5339.2, 5377.5, 5442.3,inferred
"East of England",2020-12-24, 5303.2, 5396.3, 5443.4, 5482.1, 5556.9,inferred
"East of England",2020-12-25, 5464.0, 5553.5, 5598.9, 5644.3, 5732.0,inferred
"East of England",2020-12-26, 5600.1, 5706.9, 5775.9, 5854.5, 5982.2,inferred
"East of England",2020-12-27, 5793.4, 5898.3, 5966.8, 6060.4, 6215.1,inferred
"East of England",2020-12-28, 6039.8, 6122.8, 6176.9, 6249.0, 6392.0,inferred
"East of England",2020-12-29, 6282.6, 6349.2, 6391.5, 6441.7, 6548.4,inferred
"East of England",2020-12-30, 6493.4, 6562.2, 6599.6, 6636.4, 6710.2,inferred
"East of England",2020-12-31, 6670.8, 6751.4, 6798.9, 6846.1, 6930.9,inferred
"East of England",2021-01-01, 6829.8, 6937.6, 7010.6, 7075.5, 7174.6,inferred
"East of England",2021-01-02, 6963.4, 7109.1, 7210.4, 7292.8, 7407.6,inferred
"East of England",2021-01-03, 6930.0, 7067.6, 7161.9, 7243.1, 7378.9,inferred
"East of England",2021-01-04, 6708.8, 6807.5, 6864.5, 6925.8, 7030.3,inferred
"East of England",2021-01-05, 6392.9, 6469.4, 6510.1, 6550.5, 6627.7,inferred
"East of England",2021-01-06, 6064.9, 6138.9, 6178.1, 6225.4, 6321.4,inferred
"East of England",2021-01-07, 5774.0, 5850.4, 5897.0, 5950.1, 6043.3,inferred
"East of England",2021-01-08, 5527.6, 5605.7, 5652.8, 5704.5, 5790.1,inferred
"East of England",2021-01-09, 5310.0, 5388.4, 5432.7, 5478.4, 5562.6,inferred
"East of England",2021-01-10, 5105.2, 5178.8, 5221.7, 5259.5, 5336.9,inferred
"East of England",2021-01-11, 4911.8, 4973.5, 5011.2, 5044.8, 5112.1,inferred
"East of England",2021-01-12, 4720.6, 4777.7, 4810.5, 4841.3, 4898.9,inferred
"East of England",2021-01-13, 4538.3, 4592.1, 4619.2, 4648.6, 4701.8,inferred
"East of England",2021-01-14, 4358.4, 4411.5, 4438.7, 4467.2, 4517.4,inferred
"East of England",2021-01-15, 4181.3, 4236.3, 4264.7, 4293.9, 4344.3,inferred
"East of England",2021-01-16, 4007.0, 4063.4, 4094.6, 4126.3, 4183.3,inferred
"East of England",2021-01-17, 3829.8, 3883.1, 3915.9, 3944.6, 3999.7,inferred
"East of England",2021-01-18, 3648.6, 3698.1, 3726.7, 3750.9, 3801.5,inferred
"East of England",2021-01-19, 3471.6, 3515.9, 3539.9, 3563.4, 3607.1,inferred
"East of England",2021-01-20, 3300.1, 3340.7, 3363.9, 3386.1, 3428.8,inferred
"East of England",2021-01-21, 3143.4, 3185.6, 3208.1, 3230.6, 3274.5,inferred
"East of England",2021-01-22, 2990.9, 3035.1, 3058.8, 3080.9, 3125.8,inferred
"East of England",2021-01-23, 2843.0, 2891.2, 2915.1, 2938.6, 2987.1,inferred
"East of England",2021-01-24, 2704.2, 2751.3, 2775.0, 2797.7, 2844.4,inferred
"East of England",2021-01-25, 2575.8, 2617.2, 2637.3, 2660.2, 2699.7,inferred
"East of England",2021-01-26, 2451.4, 2490.2, 2508.1, 2527.5, 2562.9,inferred
"East of England",2021-01-27, 2332.9, 2368.6, 2386.5, 2404.0, 2437.6,inferred
"East of England",2021-01-28, 2218.5, 2252.7, 2271.4, 2289.0, 2323.1,inferred
"East of England",2021-01-29, 2106.1, 2141.5, 2161.5, 2179.8, 2213.7,inferred
"East of England",2021-01-30, 1998.5, 2034.8, 2054.8, 2074.3, 2109.6,inferred
"East of England",2021-01-31, 1893.7, 1929.2, 1948.4, 1967.6, 2001.6,inferred
"East of England",2021-02-01, 1795.8, 1826.2, 1843.6, 1858.8, 1888.9,inferred
"East of England",2021-02-02, 1699.8, 1727.9, 1741.9, 1756.8, 1784.8,inferred
"East of England",2021-02-03, 1608.4, 1633.3, 1647.7, 1661.9, 1688.0,inferred
"East of England",2021-02-04, 1520.1, 1544.9, 1558.8, 1573.0, 1598.5,inferred
"East of England",2021-02-05, 1435.9, 1460.6, 1474.3, 1489.7, 1515.4,inferred
"East of England",2021-02-06, 1354.5, 1380.5, 1395.4, 1410.0, 1436.9,inferred
"East of England",2021-02-07, 1282.1, 1310.2, 1323.7, 1338.0, 1363.7,inferred
"East of England",2021-02-08, 1222.4, 1247.9, 1261.2, 1273.8, 1297.5,inferred
"East of England",2021-02-09, 1168.9, 1191.4, 1204.0, 1215.5, 1236.5,inferred
"East of England",2021-02-10, 1117.0, 1138.1, 1150.4, 1161.8, 1182.1,inferred
"East of England",2021-02-11, 1064.2, 1087.5, 1099.3, 1111.7, 1132.4,inferred
"East of England",2021-02-12, 1016.2, 1038.7, 1050.6, 1063.3, 1085.1,inferred
"East of England",2021-02-13,  968.7,  991.8, 1004.2, 1017.1, 1040.0,inferred
"East of England",2021-02-14,  927.7,  950.4,  962.7,  974.6,  998.2,inferred
"East of England",2021-02-15,  894.0,  914.8,  925.8,  937.0,  959.9,inferred
"East of England",2021-02-16,  862.6,  881.3,  891.9,  902.2,  922.8,inferred
"East of England",2021-02-17,  829.5,  848.8,  859.1,  869.7,  889.4,inferred
"East of England",2021-02-18,  798.1,  817.2,  827.9,  837.8,  858.3,inferred
"East of England",2021-02-19,  766.0,  785.9,  797.1,  806.9,  828.1,inferred
"East of England",2021-02-20,  734.5,  755.7,  766.7,  777.0,  799.1,inferred
"East of England",2021-02-21,  704.4,  725.1,  735.6,  745.7,  766.7,inferred
"East of England",2021-02-22,  675.1,  694.9,  704.3,  713.7,  732.9,inferred
"East of England",2021-02-23,  647.2,  665.4,  673.9,  682.8,  701.1,inferred
"East of England",2021-02-24,  619.4,  636.5,  644.6,  653.2,  671.2,inferred
"East of England",2021-02-25,  592.2,  608.5,  616.8,  625.2,  642.3,inferred
"East of England",2021-02-26,  565.9,  581.5,  590.3,  598.7,  616.4,inferred
"East of England",2021-02-27,  539.6,  556.2,  565.0,  573.8,  592.3,inferred
"East of England",2021-02-28,  519.5,  535.9,  544.0,  552.9,  570.4,inferred
"East of England",2021-03-01,  505.0,  519.9,  527.9,  535.9,  551.6,inferred
"East of England",2021-03-02,  491.2,  505.6,  513.4,  521.1,  535.1,inferred
"East of England",2021-03-03,  478.0,  492.1,  499.5,  507.2,  521.0,inferred
"East of England",2021-03-04,  464.2,  479.0,  486.2,  493.7,  507.5,inferred
"East of England",2021-03-05,  450.1,  465.9,  472.8,  480.5,  494.8,inferred
"East of England",2021-03-06,  436.9,  452.9,  460.4,  468.0,  483.1,inferred
"East of England",2021-03-07,  427.8,  443.8,  451.8,  459.0,  473.6,inferred
"East of England",2021-03-08,  425.0,  438.9,  446.2,  453.4,  466.8,inferred
"East of England",2021-03-09,  422.4,  435.3,  441.9,  449.3,  461.5,inferred
"East of England",2021-03-10,  418.6,  431.4,  437.9,  444.9,  458.5,inferred
"East of England",2021-03-11,  414.4,  427.8,  434.8,  441.2,  454.3,inferred
"East of England",2021-03-12,  409.7,  423.5,  430.5,  437.2,  450.9,inferred
"East of England",2021-03-13,  404.2,  418.6,  425.7,  433.2,  447.5,inferred
"East of England",2021-03-14,  399.8,  414.1,  421.6,  428.8,  443.9,inferred
"East of England",2021-03-15,  397.9,  410.2,  417.6,  424.4,  439.2,inferred
"East of England",2021-03-16,  394.2,  407.0,  413.9,  421.0,  434.9,inferred
"East of England",2021-03-17,  391.2,  403.7,  410.5,  417.4,  431.9,inferred
"East of England",2021-03-18,  387.7,  400.2,  407.2,  414.2,  429.2,inferred
"East of England",2021-03-19,  383.0,  396.6,  403.9,  411.4,  426.1,inferred
"East of England",2021-03-20,  377.7,  392.5,  400.5,  407.8,  422.7,inferred
"East of England",2021-03-21,  371.8,  386.4,  393.7,  401.4,  416.6,inferred
"East of England",2021-03-22,  364.9,  378.0,  385.3,  392.5,  406.5,inferred
"East of England",2021-03-23,  355.7,  368.6,  375.8,  382.7,  396.4,inferred
"East of England",2021-03-24,  347.4,  359.7,  367.2,  374.1,  386.8,inferred
"East of England",2021-03-25,  339.1,  351.0,  358.5,  365.8,  378.8,inferred
"East of England",2021-03-26,  329.9,  342.2,  349.9,  357.4,  370.6,inferred
"East of England",2021-03-27,  320.7,  333.4,  341.4,  349.1,  363.2,inferred
"East of England",2021-03-28,  310.0,  323.5,  331.8,  339.7,  355.0,inferred
"East of England",2021-03-29,  297.9,  313.1,  321.3,  329.7,  344.7,inferred
"East of England",2021-03-30,  287.3,  302.9,  311.8,  320.1,  336.8,inferred
"East of England",2021-03-31,  276.5,  293.5,  302.9,  312.0,  331.6,inferred
"South East",2020-12-17, 5108.5, 5342.2, 5754.8, 5807.9, 6424.4,inferred
"South East",2020-12-18, 5218.8, 5778.1, 6231.4, 6368.0, 6563.4,inferred
"South East",2020-12-19, 5436.6, 6196.1, 6506.6, 6596.0, 6769.0,inferred
"South East",2020-12-20, 5732.8, 6083.5, 6621.4, 6732.4, 6894.5,inferred
"South East",2020-12-21, 6016.2, 6223.6, 6670.6, 6769.8, 6888.9,inferred
"South East",2020-12-22, 6293.0, 6490.2, 6755.3, 6820.4, 6889.4,inferred
"South East",2020-12-23, 6574.2, 6749.7, 6865.8, 6914.3, 6978.8,inferred
"South East",2020-12-24, 6864.8, 6958.7, 7014.6, 7062.7, 7147.4,inferred
"South East",2020-12-25, 7065.4, 7165.9, 7228.7, 7294.8, 7404.7,inferred
"South East",2020-12-26, 7257.1, 7378.9, 7466.6, 7580.5, 7772.8,inferred
"South East",2020-12-27, 7552.0, 7667.6, 7750.1, 7876.7, 8108.5,inferred
"South East",2020-12-28, 7926.1, 8019.4, 8083.4, 8182.6, 8382.3,inferred
"South East",2020-12-29, 8309.5, 8382.1, 8430.3, 8494.7, 8628.1,inferred
"South East",2020-12-30, 8641.4, 8723.6, 8769.0, 8809.4, 8891.9,inferred
"South East",2020-12-31, 8938.7, 9033.3, 9091.9, 9143.5, 9236.5,inferred
"South East",2021-01-01, 9188.0, 9339.8, 9431.6, 9505.3, 9626.3,inferred
"South East",2021-01-02, 9415.3, 9629.8, 9761.9, 9855.8, 9992.9,inferred
"South East",2021-01-03, 9423.3, 9610.7, 9746.8, 9835.5, 9985.3,inferred
"South East",2021-01-04, 9190.2, 9303.1, 9375.6, 9446.7, 9569.2,inferred
"South East",2021-01-05, 8798.8, 8883.9, 8934.2, 8978.8, 9064.8,inferred
"South East",2021-01-06, 8392.0, 8470.8, 8517.1, 8576.1, 8687.1,inferred
"South East",2021-01-07, 8026.2, 8111.7, 8166.6, 8232.7, 8348.6,inferred
"South East",2021-01-08, 7717.0, 7809.2, 7867.1, 7929.3, 8028.1,inferred
"South East",2021-01-09, 7437.5, 7538.4, 7589.6, 7645.4, 7734.7,inferred
"South East",2021-01-10, 7168.0, 7258.5, 7303.9, 7350.3, 7435.5,inferred
"South East",2021-01-11, 6890.1, 6966.4, 7007.6, 7049.5, 7121.5,inferred
"South East",2021-01-12, 6610.4, 6678.6, 6715.5, 6752.7, 6814.6,inferred
"South East",2021-01-13, 6343.5, 6407.2, 6440.5, 6473.8, 6531.9,inferred
"South East",2021-01-14, 6089.1, 6146.5, 6178.7, 6210.1, 6273.0,inferred
"South East",2021-01-15, 5828.9, 5893.0, 5925.9, 5961.3, 6026.9,inferred
"South East",2021-01-16, 5570.1, 5642.7, 5677.1, 5718.0, 5788.3,inferred
"South East",2021-01-17, 5302.1, 5371.4, 5406.0, 5444.1, 5517.1,inferred
"South East",2021-01-18, 5021.2, 5082.3, 5112.8, 5142.7, 5207.1,inferred
"South East",2021-01-19, 4743.2, 4795.8, 4821.9, 4847.9, 4902.8,inferred
"South East",2021-01-20, 4473.6, 4523.6, 4549.3, 4572.4, 4625.6,inferred
"South East",2021-01-21, 4232.7, 4282.8, 4308.0, 4332.5, 4383.7,inferred
"South East",2021-01-22, 4002.7, 4052.7, 4078.4, 4103.8, 4157.3,inferred
"South East",2021-01-23, 3783.0, 3832.3, 3861.6, 3887.0, 3940.9,inferred
"South East",2021-01-24, 3578.1, 3625.8, 3653.1, 3678.4, 3729.5,inferred
"South East",2021-01-25, 3388.9, 3431.9, 3456.4, 3479.0, 3524.6,inferred
"South East",2021-01-26, 3212.4, 3250.4, 3271.9, 3292.1, 3331.8,inferred
"South East",2021-01-27, 3042.4, 3078.5, 3098.6, 3118.3, 3155.9,inferred
"South East",2021-01-28, 2879.0, 2916.3, 2937.3, 2955.6, 2995.6,inferred
"South East",2021-01-29, 2721.8, 2760.1, 2781.7, 2802.2, 2840.6,inferred
"South East",2021-01-30, 2569.4, 2610.4, 2631.4, 2653.1, 2693.1,inferred
"South East",2021-01-31, 2425.2, 2464.5, 2484.4, 2505.1, 2543.4,inferred
"South East",2021-02-01, 2286.6, 2322.3, 2339.3, 2357.7, 2391.2,inferred
"South East",2021-02-02, 2155.2, 2186.3, 2202.6, 2218.7, 2251.2,inferred
"South East",2021-02-03, 2027.6, 2057.4, 2073.5, 2090.1, 2121.1,inferred
"South East",2021-02-04, 1909.0, 1938.1, 1954.4, 1971.5, 2000.8,inferred
"South East",2021-02-05, 1795.6, 1824.1, 1841.7, 1858.1, 1888.2,inferred
"South East",2021-02-06, 1687.4, 1717.2, 1734.8, 1751.4, 1782.0,inferred
"South East",2021-02-07, 1594.9, 1623.2, 1639.7, 1656.6, 1686.4,inferred
"South East",2021-02-08, 1516.1, 1542.6, 1557.8, 1572.2, 1597.6,inferred
"South East",2021-02-09, 1444.3, 1470.5, 1483.5, 1497.2, 1521.0,inferred
"South East",2021-02-10, 1376.7, 1401.8, 1414.7, 1427.9, 1450.8,inferred
"South East",2021-02-11, 1312.0, 1336.7, 1349.5, 1362.9, 1387.2,inferred
"South East",2021-02-12, 1247.8, 1273.8, 1286.9, 1300.5, 1325.4,inferred
"South East",2021-02-13, 1186.6, 1213.2, 1226.8, 1241.0, 1266.6,inferred
"South East",2021-02-14, 1135.2, 1160.3, 1173.7, 1187.5, 1213.0,inferred
"South East",2021-02-15, 1092.8, 1115.5, 1128.2, 1140.7, 1163.7,inferred
"South East",2021-02-16, 1054.1, 1075.0, 1086.2, 1097.3, 1120.6,inferred
"South East",2021-02-17, 1015.0, 1035.4, 1046.1, 1057.4, 1081.0,inferred
"South East",2021-02-18,  974.7,  996.4, 1007.4, 1019.4, 1042.0,inferred
"South East",2021-02-19,  935.4,  957.8,  969.2,  981.2, 1005.8,inferred
"South East",2021-02-20,  896.4,  918.4,  930.8,  943.0,  968.4,inferred
"South East",2021-02-21,  857.1,  878.0,  889.9,  901.6,  925.8,inferred
"South East",2021-02-22,  816.6,  836.2,  847.1,  857.7,  879.1,inferred
"South East",2021-02-23,  776.9,  795.5,  804.9,  814.9,  833.9,inferred
"South East",2021-02-24,  739.8,  756.6,  765.4,  775.1,  792.9,inferred
"South East",2021-02-25,  702.4,  719.6,  728.7,  738.1,  755.5,inferred
"South East",2021-02-26,  666.8,  684.3,  693.9,  703.5,  721.0,inferred
"South East",2021-02-27,  633.2,  651.4,  661.0,  670.6,  688.7,inferred
"South East",2021-02-28,  607.7,  625.6,  634.8,  644.0,  661.1,inferred
"South East",2021-03-01,  589.9,  606.6,  614.8,  623.8,  639.8,inferred
"South East",2021-03-02,  574.6,  590.3,  598.4,  606.6,  621.7,inferred
"South East",2021-03-03,  559.5,  574.7,  583.0,  591.4,  606.9,inferred
"South East",2021-03-04,  545.0,  559.9,  568.2,  576.9,  592.0,inferred
"South East",2021-03-05,  530.4,  545.4,  553.4,  562.1,  578.2,inferred
"South East",2021-03-06,  515.9,  531.5,  539.6,  548.6,  565.5,inferred
"South East",2021-03-07,  506.6,  522.2,  530.5,  539.4,  556.0,inferred
"South East",2021-03-08,  504.6,  518.3,  526.1,  534.0,  549.4,inferred
"South East",2021-03-09,  502.3,  515.8,  523.4,  530.8,  544.7,inferred
"South East",2021-03-10,  498.9,  513.3,  520.5,  528.4,  542.0,inferred
"South East",2021-03-11,  496.1,  510.0,  517.4,  525.0,  539.6,inferred
"South East",2021-03-12,  491.8,  506.0,  513.8,  521.7,  536.5,inferred
"South East",2021-03-13,  486.4,  501.4,  509.8,  517.5,  533.4,inferred
"South East",2021-03-14,  482.2,  497.4,  505.5,  513.4,  528.7,inferred
"South East",2021-03-15,  479.6,  494.5,  501.5,  508.9,  523.5,inferred
"South East",2021-03-16,  477.1,  490.8,  498.1,  505.1,  519.6,inferred
"South East",2021-03-17,  474.2,  487.9,  495.0,  501.8,  516.3,inferred
