area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"North East and Yorkshire",2020-12-17, 2173.9, 2179.3, 2183.8, 2208.4, 2217.4,inferred
"North East and Yorkshire",2020-12-18, 2170.9, 2212.5, 2232.1, 2254.0, 2352.2,inferred
"North East and Yorkshire",2020-12-19, 2219.0, 2360.6, 2397.1, 2416.8, 2543.7,inferred
"North East and Yorkshire",2020-12-20, 2410.3, 2551.3, 2582.1, 2644.4, 2693.5,inferred
"North East and Yorkshire",2020-12-21, 2648.5, 2695.8, 2727.8, 2783.9, 2815.3,inferred
"North East and Yorkshire",2020-12-22, 2794.5, 2819.3, 2836.2, 2871.7, 2911.2,inferred
"North East and Yorkshire",2020-12-23, 2873.6, 2911.8, 2932.8, 2951.6, 2992.7,inferred
"North East and Yorkshire",2020-12-24, 2959.0, 3005.1, 3030.6, 3054.3, 3095.5,inferred
"North East and Yorkshire",2020-12-25, 3070.6, 3126.5, 3155.6, 3184.6, 3238.4,inferred
"North East and Yorkshire",2020-12-26, 3212.7, 3276.7, 3312.8, 3349.1, 3412.8,inferred
"North East and Yorkshire",2020-12-27, 3375.9, 3451.4, 3493.2, 3539.4, 3615.0,inferred
"North East and Yorkshire",2020-12-28, 3576.4, 3650.4, 3691.7, 3737.0, 3818.8,inferred
"North East and Yorkshire",2020-12-29, 3804.7, 3866.5, 3898.5, 3937.8, 4009.0,inferred
"North East and Yorkshire",2020-12-30, 4023.0, 4077.8, 4106.1, 4133.3, 4188.3,inferred
"North East and Yorkshire",2020-12-31, 4223.3, 4279.2, 4307.5, 4335.0, 4391.3,inferred
"North East and Yorkshire",2021-01-01, 4412.5, 4477.3, 4513.7, 4553.0, 4634.1,inferred
"North East and Yorkshire",2021-01-02, 4600.7, 4686.8, 4733.5, 4787.0, 4889.3,inferred
"North East and Yorkshire",2021-01-03, 4779.4, 4879.8, 4935.1, 4987.8, 5079.6,inferred
"North East and Yorkshire",2021-01-04, 4830.8, 4914.7, 4963.9, 5008.7, 5084.2,inferred
"North East and Yorkshire",2021-01-05, 4691.7, 4762.8, 4799.7, 4839.8, 4910.4,inferred
"North East and Yorkshire",2021-01-06, 4481.8, 4541.5, 4572.7, 4605.1, 4667.2,inferred
"North East and Yorkshire",2021-01-07, 4284.0, 4341.5, 4373.5, 4405.4, 4466.9,inferred
"North East and Yorkshire",2021-01-08, 4126.4, 4190.9, 4221.6, 4255.1, 4319.2,inferred
"North East and Yorkshire",2021-01-09, 4010.4, 4075.0, 4108.4, 4143.5, 4205.2,inferred
"North East and Yorkshire",2021-01-10, 3917.4, 3983.5, 4018.5, 4054.2, 4116.2,inferred
"North East and Yorkshire",2021-01-11, 3842.3, 3904.7, 3938.1, 3971.5, 4031.0,inferred
"North East and Yorkshire",2021-01-12, 3773.2, 3828.8, 3857.9, 3887.1, 3935.6,inferred
"North East and Yorkshire",2021-01-13, 3705.6, 3755.9, 3781.1, 3805.3, 3851.2,inferred
"North East and Yorkshire",2021-01-14, 3638.3, 3684.0, 3709.7, 3731.9, 3780.9,inferred
"North East and Yorkshire",2021-01-15, 3571.1, 3618.1, 3643.5, 3670.9, 3721.8,inferred
"North East and Yorkshire",2021-01-16, 3505.7, 3554.7, 3582.4, 3612.6, 3671.4,inferred
"North East and Yorkshire",2021-01-17, 3438.7, 3490.3, 3523.9, 3555.7, 3618.8,inferred
"North East and Yorkshire",2021-01-18, 3366.4, 3421.2, 3453.0, 3485.2, 3550.7,inferred
"North East and Yorkshire",2021-01-19, 3292.1, 3341.5, 3368.8, 3397.0, 3451.6,inferred
"North East and Yorkshire",2021-01-20, 3211.0, 3255.6, 3280.2, 3304.7, 3350.8,inferred
"North East and Yorkshire",2021-01-21, 3124.6, 3169.2, 3193.3, 3215.3, 3261.6,inferred
"North East and Yorkshire",2021-01-22, 3035.6, 3085.9, 3109.5, 3132.4, 3184.4,inferred
"North East and Yorkshire",2021-01-23, 2952.1, 3005.0, 3030.2, 3055.5, 3109.0,inferred
"North East and Yorkshire",2021-01-24, 2875.2, 2930.1, 2956.7, 2985.0, 3039.0,inferred
"North East and Yorkshire",2021-01-25, 2809.1, 2862.3, 2887.9, 2915.4, 2967.9,inferred
"North East and Yorkshire",2021-01-26, 2752.3, 2799.2, 2821.1, 2844.9, 2891.3,inferred
"North East and Yorkshire",2021-01-27, 2696.4, 2737.5, 2757.4, 2777.4, 2820.5,inferred
"North East and Yorkshire",2021-01-28, 2634.8, 2674.1, 2694.1, 2713.8, 2756.4,inferred
"North East and Yorkshire",2021-01-29, 2568.3, 2608.5, 2630.0, 2651.4, 2694.6,inferred
"North East and Yorkshire",2021-01-30, 2496.2, 2542.0, 2566.3, 2589.3, 2633.6,inferred
"North East and Yorkshire",2021-01-31, 2428.5, 2476.4, 2502.1, 2528.9, 2573.8,inferred
"North East and Yorkshire",2021-02-01, 2368.6, 2418.4, 2443.2, 2469.5, 2515.1,inferred
"North East and Yorkshire",2021-02-02, 2327.7, 2368.6, 2390.9, 2414.7, 2453.0,inferred
"North East and Yorkshire",2021-02-03, 2288.6, 2325.3, 2345.2, 2366.1, 2402.1,inferred
"North East and Yorkshire",2021-02-04, 2244.0, 2280.0, 2301.4, 2320.9, 2358.2,inferred
"North East and Yorkshire",2021-02-05, 2193.3, 2232.2, 2253.9, 2274.5, 2319.6,inferred
"North East and Yorkshire",2021-02-06, 2136.3, 2180.2, 2203.4, 2226.3, 2274.1,inferred
"North East and Yorkshire",2021-02-07, 2083.9, 2129.7, 2153.8, 2177.6, 2228.7,inferred
"North East and Yorkshire",2021-02-08, 2041.0, 2087.9, 2110.7, 2134.8, 2180.6,inferred
"North East and Yorkshire",2021-02-09, 2011.7, 2056.0, 2075.6, 2097.2, 2137.3,inferred
"North East and Yorkshire",2021-02-10, 1988.5, 2028.2, 2046.9, 2063.8, 2100.2,inferred
"North East and Yorkshire",2021-02-11, 1961.7, 2000.1, 2018.7, 2036.4, 2072.6,inferred
"North East and Yorkshire",2021-02-12, 1930.1, 1970.1, 1989.4, 2009.1, 2045.5,inferred
"North East and Yorkshire",2021-02-13, 1895.9, 1938.3, 1960.7, 1980.4, 2019.4,inferred
"North East and Yorkshire",2021-02-14, 1861.6, 1906.2, 1929.6, 1951.4, 1995.0,inferred
"North East and Yorkshire",2021-02-15, 1827.1, 1870.1, 1893.5, 1914.9, 1956.3,inferred
"North East and Yorkshire",2021-02-16, 1794.1, 1831.1, 1851.8, 1870.8, 1907.5,inferred
"North East and Yorkshire",2021-02-17, 1758.5, 1790.4, 1808.1, 1825.4, 1860.2,inferred
"North East and Yorkshire",2021-02-18, 1715.2, 1748.7, 1765.0, 1782.0, 1817.6,inferred
"North East and Yorkshire",2021-02-19, 1670.6, 1705.5, 1723.5, 1741.5, 1777.7,inferred
"North East and Yorkshire",2021-02-20, 1626.3, 1662.7, 1682.4, 1701.8, 1743.4,inferred
"North East and Yorkshire",2021-02-21, 1578.5, 1618.4, 1638.9, 1660.6, 1702.1,inferred
"North East and Yorkshire",2021-02-22, 1528.5, 1566.8, 1586.2, 1607.2, 1646.7,inferred
"North East and Yorkshire",2021-02-23, 1477.1, 1507.8, 1524.3, 1542.2, 1575.1,inferred
"North East and Yorkshire",2021-02-24, 1418.4, 1446.4, 1461.0, 1476.6, 1507.7,inferred
"North East and Yorkshire",2021-02-25, 1360.0, 1387.6, 1402.7, 1416.7, 1445.7,inferred
"North East and Yorkshire",2021-02-26, 1301.9, 1331.5, 1347.9, 1362.2, 1391.6,inferred
"North East and Yorkshire",2021-02-27, 1248.5, 1280.0, 1297.1, 1311.9, 1343.8,inferred
"North East and Yorkshire",2021-02-28, 1203.3, 1235.0, 1252.8, 1268.4, 1302.4,inferred
"North East and Yorkshire",2021-03-01, 1177.2, 1208.2, 1225.3, 1240.7, 1273.3,inferred
"North East and Yorkshire",2021-03-02, 1172.1, 1199.2, 1214.6, 1228.5, 1257.0,inferred
"North East and Yorkshire",2021-03-03, 1171.8, 1196.9, 1210.1, 1223.8, 1249.9,inferred
"North East and Yorkshire",2021-03-04, 1164.8, 1190.9, 1204.9, 1217.6, 1243.8,inferred
"North East and Yorkshire",2021-03-05, 1151.5, 1180.5, 1195.5, 1209.4, 1235.7,inferred
"North East and Yorkshire",2021-03-06, 1136.8, 1167.5, 1183.9, 1199.3, 1229.6,inferred
"North East and Yorkshire",2021-03-07, 1123.5, 1155.9, 1173.3, 1189.5, 1220.9,inferred
"North East and Yorkshire",2021-03-08, 1124.9, 1154.5, 1171.4, 1186.6, 1218.1,inferred
"North East and Yorkshire",2021-03-09, 1137.4, 1164.4, 1179.2, 1193.3, 1222.1,inferred
"North East and Yorkshire",2021-03-10, 1150.7, 1176.8, 1190.7, 1202.8, 1230.3,inferred
"North East and Yorkshire",2021-03-11, 1160.0, 1186.1, 1198.8, 1211.8, 1240.3,inferred
"North East and Yorkshire",2021-03-12, 1160.9, 1189.7, 1203.4, 1217.6, 1247.0,inferred
"North East and Yorkshire",2021-03-13, 1159.2, 1190.4, 1205.0, 1221.3, 1252.8,inferred
"North East and Yorkshire",2021-03-14, 1156.2, 1189.2, 1205.7, 1222.8, 1256.9,inferred
"North East and Yorkshire",2021-03-15, 1154.8, 1188.0, 1204.8, 1221.2, 1254.3,inferred
"North East and Yorkshire",2021-03-16, 1157.1, 1187.0, 1202.3, 1217.5, 1246.0,inferred
"North East and Yorkshire",2021-03-17, 1159.2, 1186.4, 1200.2, 1213.7, 1240.3,inferred
"North East and Yorkshire",2021-03-18, 1158.7, 1186.1, 1199.6, 1212.6, 1238.3,inferred
"North East and Yorkshire",2021-03-19, 1156.0, 1184.3, 1198.5, 1213.0, 1240.8,inferred
"North East and Yorkshire",2021-03-20, 1151.6, 1181.8, 1198.1, 1213.8, 1245.7,inferred
"North East and Yorkshire",2021-03-21, 1144.8, 1175.4, 1192.7, 1210.5, 1246.0,inferred
"North East and Yorkshire",2021-03-22, 1124.4, 1154.4, 1171.7, 1188.3, 1222.6,inferred
"North East and Yorkshire",2021-03-23, 1090.2, 1117.4, 1132.5, 1147.3, 1179.2,inferred
"North East and Yorkshire",2021-03-24, 1050.7, 1075.0, 1089.3, 1102.7, 1131.5,inferred
"North East and Yorkshire",2021-03-25, 1011.7, 1036.2, 1049.8, 1063.4, 1089.8,inferred
"North East and Yorkshire",2021-03-26,  975.3, 1001.5, 1015.0, 1029.2, 1056.0,inferred
"North East and Yorkshire",2021-03-27,  940.4,  969.3,  983.8,  999.2, 1027.6,inferred
"North East and Yorkshire",2021-03-28,  907.6,  937.7,  953.6,  970.0, 1000.0,inferred
"North East and Yorkshire",2021-03-29,  873.6,  904.2,  921.0,  937.0,  967.3,inferred
"North East and Yorkshire",2021-03-30,  838.1,  867.4,  886.0,  903.6,  934.8,inferred
"North East and Yorkshire",2021-03-31,  797.3,  831.8,  852.6,  872.3,  911.1,inferred
"North West",2020-12-17, 1801.0, 1810.2, 1830.2, 1845.9, 1854.0,inferred
"North West",2020-12-18, 1830.8, 1859.5, 1866.1, 1882.7, 1968.1,inferred
"North West",2020-12-19, 1866.4, 1982.1, 2002.2, 2026.4, 2133.9,inferred
"North West",2020-12-20, 2024.5, 2138.8, 2168.7, 2223.9, 2276.7,inferred
"North West",2020-12-21, 2223.0, 2272.8, 2297.8, 2367.7, 2384.6,inferred
"North West",2020-12-22, 2363.7, 2389.0, 2407.5, 2450.9, 2489.0,inferred
"North West",2020-12-23, 2442.6, 2490.9, 2515.4, 2537.1, 2576.8,inferred
"North West",2020-12-24, 2533.5, 2590.8, 2622.6, 2647.0, 2685.8,inferred
"North West",2020-12-25, 2640.7, 2708.4, 2748.9, 2783.4, 2838.5,inferred
"North West",2020-12-26, 2767.5, 2851.1, 2903.1, 2948.8, 3029.5,inferred
"North West",2020-12-27, 2954.3, 3038.6, 3091.9, 3149.0, 3255.8,inferred
"North West",2020-12-28, 3270.2, 3341.7, 3382.0, 3429.5, 3531.8,inferred
"North West",2020-12-29, 3688.0, 3746.6, 3777.9, 3812.0, 3882.4,inferred
"North West",2020-12-30, 4134.5, 4193.0, 4220.7, 4253.0, 4306.8,inferred
"North West",2020-12-31, 4580.2, 4645.1, 4684.1, 4718.8, 4786.6,inferred
"North West",2021-01-01, 5033.9, 5122.8, 5174.3, 5229.8, 5325.9,inferred
"North West",2021-01-02, 5510.9, 5640.6, 5710.7, 5797.5, 5937.0,inferred
"North West",2021-01-03, 6018.9, 6164.9, 6245.8, 6323.2, 6463.3,inferred
"North West",2021-01-04, 6306.5, 6418.6, 6477.3, 6535.1, 6638.5,inferred
"North West",2021-01-05, 6197.8, 6298.4, 6353.7, 6413.3, 6514.6,inferred
"North West",2021-01-06, 5967.4, 6054.3, 6098.6, 6152.4, 6255.2,inferred
"North West",2021-01-07, 5759.0, 5841.2, 5885.1, 5931.6, 6021.8,inferred
"North West",2021-01-08, 5624.7, 5705.4, 5747.8, 5791.6, 5875.5,inferred
"North West",2021-01-09, 5545.1, 5626.6, 5670.7, 5712.7, 5793.8,inferred
"North West",2021-01-10, 5477.4, 5565.0, 5610.0, 5655.9, 5736.7,inferred
"North West",2021-01-11, 5354.1, 5442.9, 5486.8, 5532.8, 5612.4,inferred
"North West",2021-01-12, 5173.5, 5246.1, 5283.2, 5320.7, 5391.1,inferred
"North West",2021-01-13, 4966.9, 5027.7, 5056.5, 5086.7, 5140.7,inferred
"North West",2021-01-14, 4760.8, 4822.1, 4852.1, 4881.2, 4932.9,inferred
"North West",2021-01-15, 4579.5, 4644.8, 4677.0, 4706.7, 4766.6,inferred
"North West",2021-01-16, 4419.6, 4488.2, 4523.0, 4556.7, 4617.6,inferred
"North West",2021-01-17, 4270.9, 4343.6, 4377.4, 4414.7, 4481.0,inferred
"North West",2021-01-18, 4110.3, 4183.1, 4213.5, 4250.7, 4324.7,inferred
"North West",2021-01-19, 3938.2, 3997.2, 4026.0, 4057.1, 4123.7,inferred
"North West",2021-01-20, 3759.1, 3807.7, 3831.7, 3859.0, 3912.9,inferred
"North West",2021-01-21, 3583.0, 3627.3, 3653.3, 3679.4, 3732.5,inferred
"North West",2021-01-22, 3412.4, 3459.4, 3487.2, 3514.9, 3569.4,inferred
"North West",2021-01-23, 3254.0, 3304.3, 3335.6, 3364.6, 3424.5,inferred
"North West",2021-01-24, 3111.8, 3164.0, 3195.9, 3227.8, 3288.3,inferred
"North West",2021-01-25, 2997.5, 3050.9, 3079.7, 3110.9, 3168.0,inferred
"North West",2021-01-26, 2915.8, 2961.3, 2986.0, 3011.4, 3059.2,inferred
"North West",2021-01-27, 2836.3, 2878.9, 2901.2, 2922.4, 2964.3,inferred
"North West",2021-01-28, 2752.7, 2796.6, 2817.7, 2837.8, 2882.0,inferred
"North West",2021-01-29, 2663.0, 2709.5, 2730.5, 2753.7, 2795.7,inferred
"North West",2021-01-30, 2571.6, 2618.9, 2641.3, 2666.9, 2711.4,inferred
"North West",2021-01-31, 2479.7, 2528.2, 2552.6, 2579.8, 2630.2,inferred
"North West",2021-02-01, 2393.3, 2441.3, 2464.9, 2491.3, 2541.8,inferred
"North West",2021-02-02, 2318.5, 2357.5, 2378.1, 2400.9, 2442.5,inferred
"North West",2021-02-03, 2243.0, 2276.0, 2294.7, 2314.6, 2350.8,inferred
"North West",2021-02-04, 2161.9, 2195.9, 2214.5, 2233.4, 2268.4,inferred
"North West",2021-02-05, 2079.5, 2115.4, 2135.7, 2154.7, 2191.0,inferred
"North West",2021-02-06, 1998.5, 2036.6, 2056.5, 2078.6, 2117.8,inferred
"North West",2021-02-07, 1918.8, 1960.2, 1982.5, 2004.8, 2048.4,inferred
"North West",2021-02-08, 1854.1, 1895.7, 1917.7, 1939.7, 1978.8,inferred
"North West",2021-02-09, 1812.1, 1846.1, 1864.0, 1882.4, 1917.9,inferred
"North West",2021-02-10, 1772.2, 1802.8, 1818.2, 1834.9, 1869.3,inferred
"North West",2021-02-11, 1728.1, 1758.5, 1774.6, 1791.3, 1823.8,inferred
"North West",2021-02-12, 1680.3, 1713.8, 1730.6, 1748.2, 1784.3,inferred
"North West",2021-02-13, 1630.2, 1667.5, 1686.7, 1705.7, 1742.3,inferred
"North West",2021-02-14, 1583.5, 1623.2, 1643.7, 1663.4, 1704.3,inferred
"North West",2021-02-15, 1540.9, 1581.6, 1601.1, 1620.4, 1659.9,inferred
"North West",2021-02-16, 1506.5, 1543.0, 1559.0, 1576.8, 1610.0,inferred
"North West",2021-02-17, 1474.2, 1503.1, 1518.0, 1533.7, 1560.4,inferred
"North West",2021-02-18, 1434.1, 1462.3, 1478.4, 1493.6, 1520.6,inferred
"North West",2021-02-19, 1391.7, 1422.2, 1438.1, 1454.9, 1483.6,inferred
"North West",2021-02-20, 1346.9, 1380.3, 1399.1, 1417.4, 1448.0,inferred
"North West",2021-02-21, 1300.9, 1335.6, 1355.5, 1373.9, 1406.5,inferred
"North West",2021-02-22, 1244.2, 1275.8, 1293.7, 1311.3, 1341.0,inferred
"North West",2021-02-23, 1168.4, 1197.6, 1212.3, 1227.1, 1254.9,inferred
"North West",2021-02-24, 1091.6, 1115.0, 1128.5, 1139.9, 1165.9,inferred
"North West",2021-02-25, 1014.5, 1038.1, 1050.7, 1062.3, 1085.6,inferred
"North West",2021-02-26,  942.9,  968.4,  981.5,  993.8, 1016.8,inferred
"North West",2021-02-27,  880.3,  906.6,  920.2,  934.1,  958.9,inferred
"North West",2021-02-28,  827.7,  854.7,  868.8,  882.7,  910.6,inferred
"North West",2021-03-01,  799.0,  823.8,  837.8,  851.1,  876.3,inferred
"North West",2021-03-02,  792.3,  814.9,  826.8,  838.7,  860.9,inferred
"North West",2021-03-03,  793.2,  812.6,  823.0,  833.4,  855.5,inferred
"North West",2021-03-04,  788.4,  807.0,  817.4,  827.1,  849.0,inferred
"North West",2021-03-05,  775.2,  795.4,  806.9,  818.2,  840.9,inferred
"North West",2021-03-06,  759.0,  780.2,  792.6,  805.5,  830.3,inferred
"North West",2021-03-07,  742.1,  765.5,  778.7,  792.2,  817.3,inferred
"North West",2021-03-08,  737.6,  759.4,  772.3,  785.5,  808.8,inferred
"North West",2021-03-09,  743.2,  761.4,  772.9,  784.2,  804.7,inferred
"North West",2021-03-10,  747.7,  765.6,  775.2,  786.0,  804.6,inferred
"North West",2021-03-11,  747.9,  766.4,  776.3,  786.4,  804.7,inferred
"North West",2021-03-12,  742.3,  763.3,  774.7,  785.0,  805.1,inferred
"North West",2021-03-13,  735.7,  758.7,  770.8,  781.4,  804.3,inferred
"North West",2021-03-14,  728.4,  752.4,  765.3,  777.7,  801.6,inferred
"North West",2021-03-15,  723.0,  745.5,  757.9,  770.6,  792.6,inferred
"North West",2021-03-16,  717.9,  738.2,  749.2,  760.7,  780.3,inferred
"North West",2021-03-17,  711.2,  730.6,  740.9,  751.0,  770.3,inferred
"North West",2021-03-18,  703.6,  723.3,  733.6,  743.5,  762.3,inferred
"North West",2021-03-19,  695.3,  715.9,  726.2,  737.4,  756.9,inferred
"North West",2021-03-20,  686.4,  708.0,  719.6,  731.1,  754.1,inferred
"North West",2021-03-21,  675.3,  699.1,  710.8,  723.5,  748.1,inferred
"North West",2021-03-22,  659.6,  682.7,  694.1,  706.0,  728.6,inferred
"North West",2021-03-23,  640.2,  658.7,  669.3,  678.9,  697.8,inferred
"North West",2021-03-24,  616.4,  632.0,  641.5,  650.5,  668.0,inferred
"North West",2021-03-25,  589.8,  606.7,  615.9,  624.8,  641.5,inferred
"North West",2021-03-26,  564.9,  582.9,  592.5,  602.0,  619.4,inferred
"North West",2021-03-27,  540.6,  559.7,  570.8,  580.4,  599.7,inferred
"North West",2021-03-28,  516.6,  536.6,  548.1,  559.0,  580.4,inferred
"North West",2021-03-29,  491.1,  511.6,  522.5,  534.0,  555.5,inferred
"North West",2021-03-30,  463.0,  483.7,  495.2,  507.4,  530.7,inferred
"North West",2021-03-31,  432.5,  455.5,  469.1,  483.0,  510.1,inferred
"Midlands",2020-12-17, 3534.6, 3550.7, 3584.9, 3616.0, 3643.7,inferred
"Midlands",2020-12-18, 3581.6, 3638.1, 3653.3, 3682.2, 3831.7,inferred
"Midlands",2020-12-19, 3652.5, 3856.4, 3889.3, 3933.0, 4096.5,inferred
"Midlands",2020-12-20, 3932.2, 4094.2, 4147.7, 4245.2, 4290.6,inferred
"Midlands",2020-12-21, 4248.5, 4300.4, 4326.9, 4400.9, 4458.3,inferred
"Midlands",2020-12-22, 4399.2, 4446.3, 4471.7, 4516.7, 4569.7,inferred
"Midlands",2020-12-23, 4485.0, 4551.9, 4591.9, 4621.7, 4668.2,inferred
"Midlands",2020-12-24, 4591.7, 4668.9, 4715.3, 4758.9, 4831.4,inferred
"Midlands",2020-12-25, 4736.3, 4826.6, 4885.4, 4941.0, 5048.0,inferred
"Midlands",2020-12-26, 4914.9, 5026.5, 5104.2, 5171.8, 5315.1,inferred
"Midlands",2020-12-27, 5167.8, 5281.9, 5368.2, 5451.2, 5613.9,inferred
"Midlands",2020-12-28, 5571.8, 5671.2, 5736.9, 5812.3, 5969.2,inferred
"Midlands",2020-12-29, 6090.9, 6173.0, 6221.0, 6268.9, 6380.4,inferred
"Midlands",2020-12-30, 6625.5, 6696.8, 6736.1, 6776.5, 6852.8,inferred
"Midlands",2020-12-31, 7109.7, 7199.8, 7248.6, 7298.1, 7383.9,inferred
"Midlands",2021-01-01, 7577.7, 7699.2, 7770.7, 7841.1, 7973.8,inferred
"Midlands",2021-01-02, 8059.6, 8220.5, 8318.5, 8417.9, 8610.1,inferred
"Midlands",2021-01-03, 8503.4, 8719.4, 8828.9, 8925.2, 9107.5,inferred
"Midlands",2021-01-04, 8740.5, 8910.5, 8991.9, 9065.6, 9199.7,inferred
"Midlands",2021-01-05, 8577.3, 8708.4, 8771.4, 8837.8, 8955.2,inferred
"Midlands",2021-01-06, 8269.3, 8364.3, 8425.5, 8486.4, 8593.5,inferred
"Midlands",2021-01-07, 7976.9, 8067.6, 8130.8, 8189.8, 8306.9,inferred
"Midlands",2021-01-08, 7777.9, 7870.1, 7931.8, 7988.1, 8105.9,inferred
"Midlands",2021-01-09, 7638.2, 7742.6, 7802.0, 7856.9, 7965.9,inferred
"Midlands",2021-01-10, 7538.7, 7655.0, 7716.1, 7772.5, 7880.0,inferred
"Midlands",2021-01-11, 7478.9, 7589.0, 7647.2, 7700.6, 7806.0,inferred
"Midlands",2021-01-12, 7448.0, 7538.2, 7584.1, 7631.1, 7723.4,inferred
"Midlands",2021-01-13, 7403.0, 7481.3, 7524.5, 7567.6, 7649.1,inferred
"Midlands",2021-01-14, 7336.0, 7420.1, 7463.6, 7509.0, 7596.3,inferred
"Midlands",2021-01-15, 7251.1, 7349.7, 7401.5, 7453.9, 7552.3,inferred
"Midlands",2021-01-16, 7166.1, 7275.6, 7334.8, 7396.4, 7506.5,inferred
"Midlands",2021-01-17, 7061.3, 7175.4, 7240.1, 7302.9, 7417.1,inferred
"Midlands",2021-01-18, 6835.3, 6952.3, 7010.9, 7072.3, 7203.1,inferred
"Midlands",2021-01-19, 6482.9, 6585.9, 6640.6, 6695.8, 6807.7,inferred
"Midlands",2021-01-20, 6103.5, 6180.5, 6229.9, 6277.7, 6372.7,inferred
"Midlands",2021-01-21, 5732.9, 5810.3, 5851.6, 5896.0, 5987.4,inferred
"Midlands",2021-01-22, 5399.4, 5478.0, 5522.8, 5569.4, 5656.3,inferred
"Midlands",2021-01-23, 5106.0, 5186.7, 5233.7, 5282.9, 5375.0,inferred
"Midlands",2021-01-24, 4853.0, 4943.7, 4990.4, 5040.8, 5128.3,inferred
"Midlands",2021-01-25, 4686.7, 4779.7, 4822.7, 4865.1, 4946.2,inferred
"Midlands",2021-01-26, 4606.0, 4682.2, 4720.2, 4755.9, 4821.7,inferred
"Midlands",2021-01-27, 4543.3, 4605.4, 4638.5, 4668.9, 4727.7,inferred
"Midlands",2021-01-28, 4449.6, 4512.9, 4545.9, 4578.7, 4632.2,inferred
"Midlands",2021-01-29, 4336.0, 4401.2, 4434.3, 4469.2, 4525.1,inferred
"Midlands",2021-01-30, 4206.3, 4275.2, 4310.0, 4347.3, 4411.5,inferred
"Midlands",2021-01-31, 4068.0, 4140.7, 4179.2, 4218.0, 4285.8,inferred
"Midlands",2021-02-01, 3923.3, 3992.9, 4030.6, 4066.3, 4131.8,inferred
"Midlands",2021-02-02, 3775.9, 3834.6, 3866.2, 3896.7, 3956.6,inferred
"Midlands",2021-02-03, 3625.0, 3676.2, 3703.5, 3729.3, 3781.6,inferred
"Midlands",2021-02-04, 3474.9, 3524.4, 3551.4, 3576.6, 3627.2,inferred
"Midlands",2021-02-05, 3330.5, 3378.8, 3408.1, 3434.8, 3488.4,inferred
"Midlands",2021-02-06, 3186.3, 3240.1, 3269.7, 3300.7, 3358.7,inferred
"Midlands",2021-02-07, 3056.0, 3111.6, 3142.7, 3175.9, 3238.5,inferred
"Midlands",2021-02-08, 2956.0, 3011.5, 3041.5, 3072.9, 3130.7,inferred
"Midlands",2021-02-09, 2890.6, 2941.6, 2967.1, 2993.8, 3046.3,inferred
"Midlands",2021-02-10, 2839.4, 2883.8, 2906.4, 2929.8, 2972.2,inferred
"Midlands",2021-02-11, 2785.5, 2824.7, 2846.7, 2869.7, 2910.9,inferred
"Midlands",2021-02-12, 2720.4, 2761.6, 2785.4, 2808.7, 2853.0,inferred
"Midlands",2021-02-13, 2653.6, 2696.1, 2721.2, 2744.5, 2796.4,inferred
"Midlands",2021-02-14, 2581.9, 2628.4, 2654.4, 2681.5, 2736.6,inferred
"Midlands",2021-02-15, 2515.7, 2562.4, 2586.9, 2612.5, 2664.4,inferred
"Midlands",2021-02-16, 2452.6, 2494.6, 2518.2, 2539.5, 2583.9,inferred
"Midlands",2021-02-17, 2386.6, 2426.7, 2447.5, 2466.6, 2504.7,inferred
"Midlands",2021-02-18, 2316.7, 2358.3, 2378.3, 2398.6, 2437.7,inferred
"Midlands",2021-02-19, 2244.9, 2289.6, 2311.5, 2333.1, 2375.0,inferred
"Midlands",2021-02-20, 2173.4, 2222.1, 2246.1, 2269.4, 2314.9,inferred
"Midlands",2021-02-21, 2101.6, 2150.2, 2175.1, 2201.6, 2247.0,inferred
"Midlands",2021-02-22, 2010.4, 2053.9, 2079.1, 2104.1, 2147.3,inferred
"Midlands",2021-02-23, 1896.8, 1932.5, 1954.7, 1974.9, 2012.7,inferred
"Midlands",2021-02-24, 1771.1, 1803.6, 1823.5, 1841.1, 1875.0,inferred
"Midlands",2021-02-25, 1653.3, 1683.5, 1702.4, 1719.7, 1751.1,inferred
"Midlands",2021-02-26, 1545.2, 1577.0, 1594.9, 1613.2, 1645.7,inferred
"Midlands",2021-02-27, 1448.3, 1482.6, 1501.3, 1519.7, 1555.9,inferred
"Midlands",2021-02-28, 1366.0, 1402.3, 1420.4, 1439.7, 1476.6,inferred
"Midlands",2021-03-01, 1308.5, 1343.0, 1361.6, 1379.1, 1414.0,inferred
"Midlands",2021-03-02, 1274.6, 1304.7, 1322.0, 1337.7, 1367.6,inferred
"Midlands",2021-03-03, 1247.3, 1275.1, 1289.8, 1304.7, 1333.2,inferred
"Midlands",2021-03-04, 1216.7, 1243.8, 1258.0, 1273.5, 1299.1,inferred
"Midlands",2021-03-05, 1180.2, 1210.2, 1225.3, 1241.3, 1269.1,inferred
"Midlands",2021-03-06, 1141.4, 1173.8, 1190.1, 1206.5, 1237.4,inferred
"Midlands",2021-03-07, 1109.1, 1139.9, 1157.7, 1174.0, 1207.4,inferred
"Midlands",2021-03-08, 1093.9, 1122.4, 1138.2, 1153.8, 1184.9,inferred
"Midlands",2021-03-09, 1094.0, 1119.4, 1134.6, 1148.8, 1178.0,inferred
"Midlands",2021-03-10, 1098.2, 1121.7, 1135.6, 1149.0, 1176.3,inferred
