area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"Scotland",2021-01-04, 2102.6, 2113.5, 2154.8, 2185.8, 2217.5, 2262.6, 2276.6,inferred
"Scotland",2021-01-05, 2152.6, 2163.6, 2211.9, 2245.5, 2277.1, 2326.5, 2343.5,inferred
"Scotland",2021-01-06, 2159.5, 2173.1, 2222.4, 2254.6, 2288.1, 2337.1, 2355.3,inferred
"Scotland",2021-01-07, 2123.7, 2135.4, 2179.3, 2209.2, 2239.5, 2288.1, 2300.2,inferred
"Scotland",2021-01-08, 2070.7, 2082.4, 2117.6, 2143.3, 2171.4, 2214.9, 2225.4,inferred
"Scotland",2021-01-09, 2013.4, 2025.2, 2057.8, 2080.7, 2106.8, 2143.6, 2156.5,inferred
"Scotland",2021-01-10, 1959.9, 1970.1, 2002.0, 2025.9, 2050.1, 2085.8, 2096.2,inferred
"Scotland",2021-01-11, 1908.8, 1918.0, 1952.1, 1977.5, 2001.2, 2038.0, 2046.7,inferred
"Scotland",2021-01-12, 1857.2, 1867.3, 1904.4, 1931.0, 1956.8, 1994.9, 2008.6,inferred
"Scotland",2021-01-13, 1801.9, 1811.5, 1848.6, 1874.1, 1901.0, 1938.3, 1950.8,inferred
"Scotland",2021-01-14, 1741.5, 1752.6, 1785.4, 1808.5, 1831.8, 1864.5, 1876.8,inferred
"Scotland",2021-01-15, 1681.7, 1692.3, 1720.1, 1739.8, 1760.5, 1789.0, 1800.2,inferred
"Scotland",2021-01-16, 1619.4, 1629.7, 1656.4, 1674.4, 1694.7, 1721.2, 1731.1,inferred
"Scotland",2021-01-17, 1559.0, 1567.5, 1595.4, 1615.0, 1635.4, 1662.5, 1671.1,inferred
"Scotland",2021-01-18, 1496.8, 1507.8, 1536.8, 1557.8, 1581.3, 1609.2, 1618.6,inferred
"Scotland",2021-01-19, 1439.8, 1449.6, 1481.4, 1504.1, 1528.8, 1560.0, 1571.2,inferred
"Scotland",2021-01-20, 1387.8, 1397.4, 1428.7, 1451.3, 1474.5, 1506.3, 1517.4,inferred
"Scotland",2021-01-21, 1341.0, 1350.0, 1377.1, 1398.0, 1418.4, 1446.7, 1456.9,inferred
"Scotland",2021-01-22, 1294.7, 1302.0, 1327.2, 1345.1, 1363.6, 1387.3, 1397.1,inferred
"Scotland",2021-01-23, 1247.0, 1253.9, 1278.1, 1294.1, 1311.8, 1334.1, 1340.6,inferred
"Scotland",2021-01-24, 1199.3, 1208.2, 1231.1, 1248.3, 1266.3, 1288.7, 1295.6,inferred
"Scotland",2021-01-25, 1151.7, 1162.2, 1186.5, 1204.0, 1222.7, 1247.6, 1254.6,inferred
"Scotland",2021-01-26, 1107.5, 1117.0, 1143.1, 1161.5, 1181.8, 1210.3, 1218.2,inferred
"Scotland",2021-01-27, 1072.4, 1079.6, 1105.9, 1124.7, 1144.7, 1172.2, 1180.3,inferred
"Scotland",2021-01-28, 1044.0, 1051.9, 1075.7, 1091.9, 1110.7, 1133.9, 1140.2,inferred
"Scotland",2021-01-29, 1018.3, 1025.8, 1047.0, 1061.7, 1078.6, 1098.9, 1106.3,inferred
"Scotland",2021-01-30,  991.9,  998.2, 1018.0, 1032.8, 1048.1, 1068.4, 1075.3,inferred
"Scotland",2021-01-31,  961.6,  968.0,  990.4, 1005.1, 1019.9, 1041.7, 1048.1,inferred
"Scotland",2021-02-01,  930.9,  938.6,  962.3,  977.2,  993.9, 1017.9, 1023.3,inferred
"Scotland",2021-02-02,  900.7,  909.6,  934.7,  950.9,  969.4,  993.5, 1000.3,inferred
"Scotland",2021-02-03,  878.8,  887.8,  913.5,  929.1,  946.6,  971.6,  977.8,inferred
"Scotland",2021-02-04,  868.3,  875.8,  898.2,  912.4,  927.5,  950.6,  957.3,inferred
"Scotland",2021-02-05,  858.7,  865.0,  884.1,  897.1,  911.0,  932.0,  937.9,inferred
"Scotland",2021-02-06,  845.3,  852.2,  869.9,  882.8,  896.0,  916.9,  922.3,inferred
"Scotland",2021-02-07,  829.1,  836.1,  855.3,  869.3,  882.7,  903.4,  910.2,inferred
"Scotland",2021-02-08,  811.4,  819.2,  839.7,  855.6,  869.8,  892.3,  899.7,inferred
"Scotland",2021-02-09,  794.3,  803.0,  825.3,  841.6,  857.4,  881.4,  891.1,inferred
"Scotland",2021-02-10,  785.9,  794.1,  815.8,  831.9,  848.3,  872.3,  880.8,inferred
"Scotland",2021-02-11,  784.7,  791.4,  812.6,  827.1,  842.4,  864.1,  872.3,inferred
"Scotland",2021-02-12,  785.7,  791.8,  811.7,  824.7,  838.1,  857.9,  866.5,inferred
"Scotland",2021-02-13,  784.1,  790.4,  810.2,  823.3,  835.6,  855.8,  862.0,inferred
"Scotland",2021-02-14,  780.1,  786.6,  806.5,  820.8,  834.4,  854.1,  861.1,inferred
"Scotland",2021-02-15,  773.8,  780.4,  802.9,  818.0,  833.0,  853.4,  860.5,inferred
"Scotland",2021-02-16,  764.4,  773.0,  797.6,  814.7,  831.3,  853.8,  862.3,inferred
"Scotland",2021-02-17,  754.2,  763.1,  788.2,  805.9,  822.4,  845.5,  854.6,inferred
"Scotland",2021-02-18,  743.2,  751.3,  774.5,  790.3,  805.7,  825.8,  834.3,inferred
"Scotland",2021-02-19,  730.7,  738.0,  758.8,  772.7,  786.2,  805.2,  812.7,inferred
"Scotland",2021-02-20,  716.6,  723.8,  742.2,  756.1,  768.5,  787.0,  793.3,inferred
"Scotland",2021-02-21,  700.8,  706.6,  726.7,  739.7,  753.0,  771.6,  778.6,inferred
"Scotland",2021-02-22,  683.5,  689.4,  710.0,  724.6,  738.5,  758.8,  764.9,inferred
"Scotland",2021-02-23,  665.4,  673.4,  694.1,  709.5,  724.3,  745.2,  752.7,inferred
"Scotland",2021-02-24,  647.9,  655.6,  674.8,  690.7,  705.0,  726.1,  732.0,inferred
"Scotland",2021-02-25,  629.1,  636.1,  653.6,  666.9,  680.2,  699.9,  706.1,inferred
"Scotland",2021-02-26,  609.7,  615.3,  630.8,  643.1,  654.8,  673.2,  679.6,inferred
"Scotland",2021-02-27,  588.3,  593.5,  608.3,  620.0,  631.3,  648.9,  654.0,inferred
"Scotland",2021-02-28,  567.3,  571.0,  587.2,  598.7,  610.6,  628.0,  632.2,inferred
"Scotland",2021-03-01,  545.0,  549.1,  566.5,  578.8,  591.4,  608.2,  615.2,inferred
"Scotland",2021-03-02,  524.5,  529.4,  547.0,  560.8,  573.9,  592.0,  598.8,inferred
"Scotland",2021-03-03,  515.0,  520.0,  537.3,  551.0,  563.9,  582.3,  587.9,inferred
"Scotland",2021-03-04,  516.2,  520.5,  537.6,  548.6,  562.0,  579.2,  584.9,inferred
"Scotland",2021-03-05,  520.4,  523.6,  539.7,  551.0,  563.3,  579.8,  586.0,inferred
"Scotland",2021-03-06,  521.9,  527.8,  542.0,  552.7,  564.8,  582.8,  587.9,inferred
"Scotland",2021-03-07,  523.1,  528.8,  543.4,  554.7,  566.9,  586.2,  590.8,inferred
"Scotland",2021-03-08,  524.0,  527.3,  543.6,  556.3,  568.5,  588.5,  594.8,inferred
"Scotland",2021-03-09,  520.7,  525.4,  543.3,  557.1,  570.2,  591.4,  597.0,inferred
"Scotland",2021-03-10,  521.2,  526.9,  545.1,  558.6,  571.6,  593.0,  598.0,inferred
"Scotland",2021-03-11,  526.6,  532.1,  548.9,  560.4,  572.6,  591.7,  596.4,inferred
"Scotland",2021-03-12,  532.0,  537.0,  552.8,  563.6,  574.6,  592.1,  596.7,inferred
"Scotland",2021-03-13,  535.2,  540.8,  555.8,  566.2,  576.6,  593.8,  598.6,inferred
"Scotland",2021-03-14,  535.0,  541.4,  557.7,  568.6,  579.3,  597.8,  603.7,inferred
"Scotland",2021-03-15,  535.4,  541.0,  559.1,  571.3,  582.4,  602.1,  609.0,inferred
"Scotland",2021-03-16,  533.5,  540.3,  560.2,  573.3,  586.5,  607.3,  614.5,inferred
"Scotland",2021-03-17,  531.3,  538.7,  558.0,  571.1,  584.3,  605.0,  611.8,inferred
"Scotland",2021-03-18,  529.6,  535.0,  551.1,  564.1,  576.4,  594.8,  601.7,inferred
"Scotland",2021-03-19,  524.2,  529.2,  544.4,  555.5,  566.9,  583.4,  588.7,inferred
"Scotland",2021-03-20,  517.2,  522.3,  537.0,  547.2,  558.4,  573.8,  579.0,inferred
"Scotland",2021-03-21,  510.2,  514.0,  528.8,  539.9,  551.2,  566.5,  571.6,inferred
"Scotland",2021-03-22,  502.0,  506.4,  520.9,  533.2,  544.9,  561.7,  567.7,inferred
"Scotland",2021-03-23,  492.8,  497.6,  513.6,  527.2,  539.2,  557.7,  565.4,inferred
"Scotland",2021-03-24,  483.0,  488.4,  504.6,  517.6,  530.0,  549.4,  556.4,inferred
"Scotland",2021-03-25,  473.0,  477.8,  492.6,  504.3,  515.1,  533.7,  539.7,inferred
"Scotland",2021-03-26,  462.1,  465.8,  480.1,  490.5,  500.1,  517.3,  522.7,inferred
"Scotland",2021-03-27,  447.5,  452.9,  466.6,  476.5,  486.0,  501.8,  505.9,inferred
"Scotland",2021-03-28,  434.9,  439.4,  453.9,  463.4,  473.4,  488.0,  493.1,inferred
"Scotland",2021-03-29,  421.0,  427.3,  441.6,  451.7,  461.4,  477.6,  481.6,inferred
"Scotland",2021-03-30,  408.9,  413.8,  429.4,  439.9,  450.4,  466.9,  472.3,inferred
"Scotland",2021-03-31,  395.8,  400.8,  415.4,  425.3,  436.5,  452.4,  457.8,inferred
"Scotland",2021-04-01,  382.3,  386.3,  399.6,  408.5,  419.2,  433.4,  437.8,inferred
"Scotland",2021-04-02,  366.1,  370.4,  383.0,  391.5,  400.9,  414.2,  418.1,inferred
"Scotland",2021-04-03,  349.7,  354.5,  366.7,  375.0,  383.8,  396.8,  400.8,inferred
"Scotland",2021-04-04,  334.3,  338.6,  351.0,  359.7,  368.6,  382.2,  385.8,inferred
"Scotland",2021-04-05,  317.9,  322.9,  335.8,  345.3,  354.3,  369.0,  372.7,inferred
"Scotland",2021-04-06,  303.5,  307.8,  322.1,  331.9,  341.7,  356.7,  360.4,inferred
"Scotland",2021-04-07,  290.5,  295.8,  309.8,  319.8,  330.1,  345.6,  350.5,inferred
"Scotland",2021-04-08,  279.9,  284.4,  298.1,  308.8,  319.5,  336.4,  341.0,inferred
"Scotland",2021-04-09,  267.7,  272.5,  286.6,  298.8,  309.7,  328.5,  333.3,inferred
"Scotland",2021-04-10,  254.2,  260.4,  276.1,  289.3,  301.6,  321.2,  327.3,inferred
"Wales",2020-12-27, 2049.5, 2049.5, 2075.1, 2172.8, 2227.2, 2249.7, 2249.7,inferred
"Wales",2020-12-28, 1977.3, 1977.3, 2031.0, 2090.0, 2236.1, 2265.0, 2265.0,inferred
"Wales",2020-12-29, 1959.6, 1959.9, 1966.5, 2000.6, 2150.5, 2263.5, 2263.6,inferred
"Wales",2020-12-30, 1901.5, 1904.4, 1935.1, 1962.8, 2032.9, 2219.5, 2221.6,inferred
"Wales",2020-12-31, 1867.9, 1874.4, 1899.1, 1938.2, 1955.4, 2137.8, 2142.7,inferred
"Wales",2021-01-01, 1843.3, 1850.5, 1871.8, 1894.1, 1910.2, 2049.6, 2057.8,inferred
"Wales",2021-01-02, 1818.8, 1825.0, 1844.9, 1859.6, 1875.8, 1969.2, 1978.6,inferred
"Wales",2021-01-03, 1788.4, 1794.3, 1814.5, 1829.3, 1847.2, 1893.9, 1906.7,inferred
"Wales",2021-01-04, 1753.3, 1761.9, 1783.0, 1800.2, 1817.7, 1842.2, 1851.1,inferred
"Wales",2021-01-05, 1715.0, 1723.0, 1747.4, 1765.1, 1783.7, 1812.2, 1820.4,inferred
"Wales",2021-01-06, 1659.6, 1668.5, 1693.8, 1712.5, 1731.5, 1760.8, 1767.7,inferred
"Wales",2021-01-07, 1590.2, 1599.8, 1621.7, 1639.8, 1655.3, 1680.5, 1686.8,inferred
"Wales",2021-01-08, 1517.6, 1525.3, 1544.4, 1559.7, 1572.0, 1592.5, 1600.1,inferred
"Wales",2021-01-09, 1446.2, 1452.2, 1469.5, 1482.9, 1494.5, 1512.2, 1518.2,inferred
"Wales",2021-01-10, 1375.0, 1381.0, 1399.1, 1412.5, 1424.3, 1441.0, 1446.3,inferred
"Wales",2021-01-11, 1309.4, 1316.3, 1334.3, 1347.8, 1361.1, 1377.3, 1384.9,inferred
"Wales",2021-01-12, 1247.8, 1256.4, 1276.1, 1290.4, 1303.4, 1323.0, 1328.9,inferred
"Wales",2021-01-13, 1191.9, 1199.8, 1218.5, 1232.1, 1245.4, 1265.0, 1270.3,inferred
"Wales",2021-01-14, 1135.4, 1141.9, 1158.8, 1171.2, 1183.3, 1200.4, 1205.2,inferred
"Wales",2021-01-15, 1078.7, 1084.2, 1099.2, 1110.4, 1120.5, 1135.6, 1140.6,inferred
"Wales",2021-01-16, 1022.6, 1027.7, 1042.1, 1051.4, 1060.8, 1075.0, 1079.1,inferred
"Wales",2021-01-17,  967.1,  972.5,  986.2,  996.0, 1005.2, 1019.0, 1023.6,inferred
"Wales",2021-01-18,  913.4,  919.1,  933.1,  943.9,  953.2,  966.5,  971.6,inferred
"Wales",2021-01-19,  860.9,  867.8,  883.0,  893.8,  904.4,  917.8,  922.3,inferred
"Wales",2021-01-20,  815.5,  819.6,  835.3,  845.8,  856.6,  869.6,  873.1,inferred
"Wales",2021-01-21,  772.5,  776.1,  790.6,  800.0,  809.2,  820.9,  823.9,inferred
"Wales",2021-01-22,  731.5,  735.2,  747.6,  756.2,  764.3,  775.2,  779.1,inferred
"Wales",2021-01-23,  690.9,  695.1,  706.7,  714.7,  723.0,  733.8,  737.8,inferred
"Wales",2021-01-24,  653.8,  658.1,  669.7,  678.0,  686.3,  697.3,  701.8,inferred
"Wales",2021-01-25,  619.8,  624.2,  635.7,  644.2,  652.9,  665.2,  669.0,inferred
"Wales",2021-01-26,  587.8,  593.3,  604.7,  614.0,  622.6,  635.7,  639.2,inferred
"Wales",2021-01-27,  564.0,  569.1,  580.6,  589.3,  598.2,  609.8,  613.4,inferred
"Wales",2021-01-28,  548.6,  552.3,  562.5,  570.5,  578.0,  589.1,  592.8,inferred
"Wales",2021-01-29,  532.9,  536.4,  546.4,  553.2,  560.5,  570.9,  574.1,inferred
"Wales",2021-01-30,  517.0,  519.7,  529.5,  535.9,  543.5,  552.8,  555.6,inferred
"Wales",2021-01-31,  500.0,  502.4,  512.3,  519.1,  526.4,  536.1,  539.3,inferred
"Wales",2021-02-01,  482.4,  484.8,  494.7,  502.2,  509.4,  519.2,  523.2,inferred
"Wales",2021-02-02,  465.4,  468.2,  478.5,  485.8,  493.3,  503.6,  507.6,inferred
"Wales",2021-02-03,  450.7,  454.0,  463.9,  470.8,  478.2,  488.9,  492.0,inferred
"Wales",2021-02-04,  439.2,  442.2,  451.1,  457.4,  463.7,  474.2,  477.2,inferred
"Wales",2021-02-05,  427.6,  430.5,  438.3,  444.6,  450.4,  459.5,  462.0,inferred
"Wales",2021-02-06,  415.5,  417.9,  425.7,  431.6,  437.5,  445.6,  448.4,inferred
"Wales",2021-02-07,  402.8,  405.2,  413.2,  419.2,  425.0,  432.9,  435.6,inferred
"Wales",2021-02-08,  391.1,  393.5,  401.2,  407.5,  413.6,  421.9,  425.2,inferred
"Wales",2021-02-09,  379.8,  382.1,  390.1,  396.8,  403.6,  412.7,  415.1,inferred
"Wales",2021-02-10,  369.9,  372.1,  380.4,  387.0,  393.6,  402.8,  405.7,inferred
"Wales",2021-02-11,  361.2,  363.6,  372.0,  377.8,  384.3,  392.7,  395.4,inferred
"Wales",2021-02-12,  352.9,  355.9,  363.8,  369.1,  375.0,  382.4,  385.5,inferred
"Wales",2021-02-13,  344.9,  347.7,  355.3,  360.9,  365.5,  373.4,  375.1,inferred
"Wales",2021-02-14,  336.8,  339.0,  346.7,  352.0,  357.1,  364.8,  366.9,inferred
"Wales",2021-02-15,  328.1,  330.4,  338.6,  343.3,  349.0,  356.8,  359.6,inferred
"Wales",2021-02-16,  319.2,  321.6,  329.8,  335.2,  340.9,  349.5,  351.8,inferred
"Wales",2021-02-17,  309.8,  311.9,  319.8,  325.6,  331.2,  339.4,  342.4,inferred
"Wales",2021-02-18,  299.4,  301.8,  309.1,  314.2,  319.2,  327.2,  329.8,inferred
"Wales",2021-02-19,  289.0,  290.9,  297.6,  302.1,  306.9,  314.4,  316.3,inferred
"Wales",2021-02-20,  278.1,  280.0,  286.2,  290.4,  295.2,  302.0,  303.8,inferred
"Wales",2021-02-21,  266.3,  268.4,  274.8,  279.2,  283.9,  290.2,  292.1,inferred
"Wales",2021-02-22,  255.3,  256.9,  263.8,  268.3,  272.8,  279.1,  281.5,inferred
"Wales",2021-02-23,  243.9,  246.3,  253.2,  257.9,  262.6,  269.1,  272.0,inferred
"Wales",2021-02-24,  234.4,  236.7,  244.0,  248.6,  253.0,  259.9,  262.0,inferred
"Wales",2021-02-25,  226.4,  229.3,  235.9,  240.1,  243.9,  250.2,  253.5,inferred
"Wales",2021-02-26,  219.8,  222.0,  228.2,  232.2,  236.1,  241.3,  244.5,inferred
"Wales",2021-02-27,  213.2,  215.2,  221.1,  224.7,  228.5,  233.8,  236.2,inferred
"Wales",2021-02-28,  206.3,  208.2,  213.9,  217.9,  221.5,  226.9,  228.8,inferred
"Wales",2021-03-01,  199.2,  201.1,  207.2,  211.2,  215.0,  220.7,  222.8,inferred
"Wales",2021-03-02,  192.8,  195.0,  200.8,  205.0,  209.0,  215.4,  216.9,inferred
"Wales",2021-03-03,  188.3,  190.8,  196.4,  200.5,  204.6,  210.7,  212.7,inferred
"Wales",2021-03-04,  186.7,  188.7,  194.0,  197.8,  201.7,  207.4,  209.6,inferred
"Wales",2021-03-05,  185.8,  187.4,  192.4,  195.9,  199.6,  205.4,  206.9,inferred
"Wales",2021-03-06,  184.1,  186.0,  190.7,  194.2,  197.8,  203.2,  205.4,inferred
"Wales",2021-03-07,  182.6,  184.3,  189.2,  192.8,  196.2,  201.5,  203.5,inferred
"Wales",2021-03-08,  181.0,  182.4,  187.4,  191.2,  194.8,  200.2,  202.4,inferred
"Wales",2021-03-09,  179.0,  180.7,  186.0,  189.7,  193.6,  199.4,  201.7,inferred
"Wales",2021-03-10,  178.0,  179.5,  184.9,  188.8,  192.7,  198.4,  201.1,inferred
"Wales",2021-03-11,  177.7,  178.8,  184.1,  187.8,  191.5,  197.4,  199.7,inferred
"Wales",2021-03-12,  176.3,  178.2,  183.0,  186.6,  190.2,  196.1,  197.9,inferred
"Wales",2021-03-13,  174.9,  176.5,  181.3,  185.0,  188.5,  194.3,  196.1,inferred
"Wales",2021-03-14,  172.7,  174.4,  179.5,  183.1,  186.7,  192.5,  194.0,inferred
"Wales",2021-03-15,  170.5,  172.2,  177.5,  181.3,  185.1,  191.1,  192.7,inferred
"Wales",2021-03-16,  168.4,  170.3,  175.8,  179.8,  183.6,  190.0,  191.3,inferred
"Wales",2021-03-17,  166.1,  167.8,  173.4,  177.3,  181.3,  187.3,  188.7,inferred
"Wales",2021-03-18,  163.1,  164.6,  169.8,  173.6,  177.4,  182.9,  184.4,inferred
"Wales",2021-03-19,  159.2,  160.7,  165.9,  169.5,  173.0,  178.1,  179.9,inferred
"Wales",2021-03-20,  155.1,  156.5,  161.7,  165.2,  168.6,  173.5,  176.0,inferred
"Wales",2021-03-21,  150.3,  152.4,  157.6,  161.0,  164.5,  169.6,  171.4,inferred
"Wales",2021-03-22,  146.1,  148.2,  153.6,  157.1,  160.8,  166.0,  168.2,inferred
"Wales",2021-03-23,  142.4,  144.4,  149.7,  153.5,  157.4,  162.5,  164.4,inferred
"Wales",2021-03-24,  137.6,  139.6,  144.8,  148.6,  152.2,  157.5,  159.2,inferred
"Wales",2021-03-25,  132.0,  133.7,  138.7,  142.2,  145.4,  150.4,  152.0,inferred
"Wales",2021-03-26,  125.7,  127.3,  131.9,  135.2,  138.2,  142.9,  144.1,inferred
"Wales",2021-03-27,  119.4,  120.7,  125.2,  128.2,  131.1,  135.5,  136.6,inferred
"Wales",2021-03-28,  113.0,  114.2,  118.8,  121.7,  124.6,  128.8,  130.2,inferred
"Wales",2021-03-29,  107.4,  108.5,  112.9,  115.8,  118.6,  122.7,  124.2,inferred
"Wales",2021-03-30,  101.9,  103.5,  107.4,  110.4,  113.2,  117.2,  118.9,inferred
"Wales",2021-03-31,   96.9,   98.4,  102.3,  105.2,  107.9,  112.2,  113.6,inferred
"Wales",2021-04-01,   92.2,   93.4,   97.4,  100.1,  102.7,  106.9,  108.0,inferred
"Wales",2021-04-02,   87.8,   88.9,   92.7,   95.2,   97.9,  102.0,  103.1,inferred
"Wales",2021-04-03,   83.6,   84.7,   88.5,   91.1,   93.6,   97.7,   99.0,inferred
"Wales",2021-04-04,   80.0,   80.9,   84.5,   87.2,   89.8,   94.0,   95.5,inferred
"Wales",2021-04-05,   76.3,   77.3,   80.9,   83.6,   86.5,   90.9,   92.5,inferred
"Wales",2021-04-06,   72.6,   74.1,   77.7,   80.5,   83.4,   88.0,   90.2,inferred
"Wales",2021-04-07,   69.8,   71.0,   74.8,   77.6,   80.6,   85.3,   87.4,inferred
"Wales",2021-04-08,   66.9,   67.7,   71.8,   74.8,   77.9,   82.8,   84.7,inferred
"Wales",2021-04-09,   63.5,   64.6,   68.9,   71.8,   75.2,   80.4,   82.4,inferred
"Wales",2021-04-10,   60.4,   61.4,   66.0,   69.2,   72.7,   78.3,   80.3,inferred
