area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"London",2020-12-25,10400.2,10413.6,10554.8,10797.3,10973.2,11099.0,11110.8,inferred
"London",2020-12-26,10998.7,11025.9,11194.9,11384.0,11533.9,11647.8,11669.5,inferred
"London",2020-12-27,11645.3,11685.6,11854.5,11976.4,12091.0,12196.8,12220.4,inferred
"London",2020-12-28,12320.6,12359.8,12491.3,12573.5,12649.5,12748.7,12786.7,inferred
"London",2020-12-29,12974.9,13008.1,13109.4,13180.3,13251.0,13352.1,13394.6,inferred
"London",2020-12-30,13514.7,13550.1,13682.0,13764.8,13853.8,13985.4,14039.0,inferred
"London",2020-12-31,13714.5,13761.6,13900.0,13992.3,14087.5,14225.9,14265.8,inferred
"London",2021-01-01,13543.5,13587.9,13725.2,13817.6,13916.8,14058.7,14101.3,inferred
"London",2021-01-02,13289.5,13318.0,13437.4,13517.1,13597.6,13724.6,13770.5,inferred
"London",2021-01-03,13023.9,13058.3,13154.2,13218.5,13288.6,13405.4,13436.5,inferred
"London",2021-01-04,12765.8,12805.2,12892.6,12956.5,13021.2,13122.2,13152.3,inferred
"London",2021-01-05,12522.1,12555.7,12651.2,12720.0,12791.5,12890.6,12918.1,inferred
"London",2021-01-06,12250.4,12290.2,12413.5,12489.5,12572.5,12686.1,12730.0,inferred
"London",2021-01-07,11828.9,11876.4,12005.0,12096.0,12184.9,12316.5,12357.4,inferred
"London",2021-01-08,11287.6,11328.2,11435.7,11512.5,11591.8,11703.5,11746.1,inferred
"London",2021-01-09,10718.7,10741.5,10820.5,10877.9,10935.7,11016.0,11051.0,inferred
"London",2021-01-10,10124.8,10144.8,10215.3,10266.1,10316.8,10387.1,10428.3,inferred
"London",2021-01-11, 9552.9, 9572.4, 9648.1, 9701.8, 9758.5, 9827.3, 9854.9,inferred
"London",2021-01-12, 9024.2, 9051.8, 9131.3, 9186.5, 9249.9, 9325.2, 9349.6,inferred
"London",2021-01-13, 8528.6, 8566.3, 8656.2, 8711.6, 8778.3, 8858.9, 8894.8,inferred
"London",2021-01-14, 8084.6, 8121.1, 8204.4, 8262.8, 8321.6, 8407.2, 8437.1,inferred
"London",2021-01-15, 7670.6, 7697.0, 7774.6, 7824.7, 7873.2, 7953.6, 7975.0,inferred
"London",2021-01-16, 7267.5, 7290.3, 7359.1, 7401.1, 7441.8, 7507.9, 7528.6,inferred
"London",2021-01-17, 6873.5, 6890.5, 6953.9, 6995.3, 7035.8, 7092.6, 7108.5,inferred
"London",2021-01-18, 6501.5, 6521.0, 6585.3, 6626.5, 6669.6, 6726.6, 6744.7,inferred
"London",2021-01-19, 6145.2, 6164.3, 6229.6, 6277.0, 6322.9, 6385.9, 6410.6,inferred
"London",2021-01-20, 5800.6, 5823.4, 5892.2, 5944.2, 5993.7, 6062.4, 6084.3,inferred
"London",2021-01-21, 5465.7, 5489.5, 5556.4, 5605.4, 5654.1, 5719.5, 5738.4,inferred
"London",2021-01-22, 5140.0, 5160.6, 5219.7, 5259.5, 5301.3, 5356.8, 5376.7,inferred
"London",2021-01-23, 4821.5, 4839.5, 4890.6, 4922.9, 4956.4, 5004.2, 5025.2,inferred
"London",2021-01-24, 4510.1, 4528.8, 4573.8, 4606.9, 4638.3, 4684.4, 4701.0,inferred
"London",2021-01-25, 4225.1, 4240.4, 4289.5, 4320.5, 4352.3, 4399.5, 4415.9,inferred
"London",2021-01-26, 3956.7, 3971.6, 4023.0, 4056.4, 4089.8, 4142.3, 4157.4,inferred
"London",2021-01-27, 3701.5, 3720.7, 3774.3, 3810.1, 3846.9, 3902.7, 3916.2,inferred
"London",2021-01-28, 3474.5, 3493.9, 3543.9, 3578.3, 3614.0, 3667.8, 3679.2,inferred
"London",2021-01-29, 3270.4, 3286.3, 3329.2, 3358.2, 3389.9, 3437.0, 3448.0,inferred
"London",2021-01-30, 3072.4, 3085.1, 3124.5, 3150.4, 3176.4, 3217.9, 3226.0,inferred
"London",2021-01-31, 2880.4, 2892.3, 2929.5, 2954.8, 2978.4, 3014.3, 3024.4,inferred
"London",2021-02-01, 2698.1, 2708.2, 2746.2, 2772.0, 2795.7, 2832.0, 2841.0,inferred
"London",2021-02-02, 2520.9, 2535.0, 2572.8, 2600.9, 2627.1, 2666.1, 2675.3,inferred
"London",2021-02-03, 2353.9, 2372.8, 2412.7, 2440.9, 2469.0, 2509.2, 2519.5,inferred
"London",2021-02-04, 2203.0, 2217.4, 2256.6, 2283.1, 2309.9, 2348.9, 2358.9,inferred
"London",2021-02-05, 2059.4, 2068.0, 2104.7, 2126.3, 2150.5, 2184.8, 2193.0,inferred
"London",2021-02-06, 1916.7, 1926.8, 1956.5, 1977.3, 1996.8, 2025.2, 2034.7,inferred
"London",2021-02-07, 1782.0, 1790.1, 1818.7, 1837.3, 1856.2, 1881.2, 1890.5,inferred
"London",2021-02-08, 1654.9, 1663.3, 1690.9, 1708.9, 1728.1, 1753.9, 1763.5,inferred
"London",2021-02-09, 1537.9, 1544.9, 1572.5, 1590.9, 1611.2, 1638.6, 1649.2,inferred
"London",2021-02-10, 1429.9, 1436.6, 1465.1, 1484.8, 1504.9, 1534.8, 1546.0,inferred
"London",2021-02-11, 1344.6, 1353.7, 1381.7, 1400.0, 1419.5, 1448.2, 1456.1,inferred
"London",2021-02-12, 1286.1, 1293.6, 1317.9, 1336.1, 1352.8, 1378.7, 1386.1,inferred
"London",2021-02-13, 1235.9, 1242.1, 1263.7, 1280.3, 1294.9, 1319.1, 1325.7,inferred
"London",2021-02-14, 1185.5, 1191.5, 1211.6, 1226.3, 1240.8, 1263.3, 1270.9,inferred
"London",2021-02-15, 1132.0, 1140.3, 1159.4, 1174.6, 1189.2, 1213.7, 1220.6,inferred
"London",2021-02-16, 1079.1, 1088.2, 1109.0, 1125.2, 1140.9, 1165.8, 1173.9,inferred
"London",2021-02-17, 1029.2, 1036.4, 1060.3, 1077.0, 1094.5, 1119.3, 1129.3,inferred
"London",2021-02-18,  982.2,  989.8, 1013.2, 1029.7, 1047.6, 1071.6, 1081.0,inferred
"London",2021-02-19,  938.8,  947.0,  968.2,  982.5,  998.4, 1020.4, 1030.2,inferred
"London",2021-02-20,  898.3,  904.0,  922.8,  936.9,  950.4,  971.1,  977.2,inferred
"London",2021-02-21,  855.4,  861.9,  880.1,  892.0,  905.0,  924.3,  930.3,inferred
"London",2021-02-22,  814.6,  820.4,  838.2,  850.0,  862.0,  881.8,  887.6,inferred
"London",2021-02-23,  773.3,  780.5,  797.7,  810.3,  822.3,  842.1,  847.8,inferred
"London",2021-02-24,  736.1,  742.5,  759.5,  772.7,  784.7,  805.5,  811.9,inferred
"London",2021-02-25,  704.1,  709.9,  726.7,  739.4,  751.6,  771.3,  777.9,inferred
"London",2021-02-26,  677.7,  683.3,  699.7,  710.7,  721.9,  739.1,  744.8,inferred
"London",2021-02-27,  654.9,  659.3,  673.7,  684.0,  694.6,  710.2,  713.6,inferred
"London",2021-02-28,  630.5,  634.5,  649.0,  658.8,  669.2,  684.0,  687.5,inferred
"London",2021-03-01,  604.8,  609.8,  623.5,  634.4,  644.4,  658.8,  662.6,inferred
"London",2021-03-02,  581.0,  584.6,  599.1,  610.8,  621.4,  636.5,  639.8,inferred
"London",2021-03-03,  556.0,  560.8,  576.9,  588.6,  600.1,  615.4,  620.0,inferred
"London",2021-03-04,  540.5,  545.5,  561.6,  573.1,  584.9,  600.9,  605.3,inferred
"London",2021-03-05,  533.6,  538.9,  554.2,  564.6,  575.7,  589.8,  594.1,inferred
"London",2021-03-06,  529.9,  533.6,  548.7,  558.5,  568.1,  581.5,  585.6,inferred
"London",2021-03-07,  524.6,  528.4,  542.3,  551.9,  561.7,  574.5,  578.5,inferred
"London",2021-03-08,  517.3,  522.0,  535.8,  545.2,  555.0,  567.6,  572.1,inferred
"London",2021-03-09,  509.2,  513.6,  528.7,  538.4,  547.6,  562.1,  565.6,inferred
"London",2021-03-10,  500.3,  505.5,  521.0,  531.6,  542.2,  557.4,  561.3,inferred
"London",2021-03-11,  495.8,  500.7,  516.8,  527.6,  537.5,  552.5,  556.8,inferred
"London",2021-03-12,  495.6,  500.9,  515.8,  525.6,  534.8,  549.2,  553.6,inferred
"London",2021-03-13,  495.8,  501.0,  514.3,  523.6,  533.0,  545.8,  550.5,inferred
"London",2021-03-14,  493.8,  500.1,  512.5,  522.4,  531.6,  544.2,  548.3,inferred
"London",2021-03-15,  493.3,  496.9,  510.9,  521.0,  529.8,  543.1,  547.1,inferred
"London",2021-03-16,  489.8,  494.3,  508.4,  518.7,  529.2,  542.4,  546.9,inferred
"London",2021-03-17,  486.2,  491.4,  506.7,  517.0,  528.5,  542.5,  547.6,inferred
"London",2021-03-18,  483.3,  488.1,  503.7,  514.2,  525.7,  540.4,  545.2,inferred
"London",2021-03-19,  481.7,  485.2,  500.4,  510.7,  520.6,  534.8,  539.6,inferred
"London",2021-03-20,  478.4,  483.7,  496.4,  506.1,  515.7,  528.6,  534.1,inferred
"London",2021-03-21,  474.2,  479.8,  492.2,  501.2,  510.3,  524.1,  528.9,inferred
"London",2021-03-22,  469.5,  474.1,  487.5,  496.3,  506.0,  519.1,  523.9,inferred
"London",2021-03-23,  463.5,  467.2,  482.6,  491.7,  501.6,  515.8,  521.6,inferred
"London",2021-03-24,  457.5,  461.1,  476.7,  486.6,  496.9,  512.2,  518.2,inferred
"London",2021-03-25,  446.6,  451.3,  466.6,  476.9,  486.9,  502.3,  507.3,inferred
"London",2021-03-26,  431.6,  437.6,  451.7,  461.5,  470.8,  484.4,  489.2,inferred
"London",2021-03-27,  416.3,  421.8,  434.7,  443.9,  452.5,  465.0,  469.2,inferred
"London",2021-03-28,  399.5,  405.2,  417.8,  426.2,  435.4,  446.5,  452.2,inferred
"London",2021-03-29,  383.7,  388.4,  401.4,  409.6,  419.2,  430.6,  436.3,inferred
"London",2021-03-30,  368.2,  372.6,  385.7,  394.3,  404.2,  416.5,  421.4,inferred
"London",2021-03-31,  353.5,  357.8,  370.7,  380.4,  390.1,  403.0,  407.5,inferred
"London",2021-04-01,  339.2,  342.8,  356.6,  366.6,  376.9,  390.2,  394.8,inferred
"London",2021-04-02,  324.3,  328.4,  342.4,  353.0,  364.0,  378.0,  383.4,inferred
"London",2021-04-03,  308.4,  313.0,  328.4,  340.0,  351.3,  368.2,  373.1,inferred
"London",2021-04-04,  292.7,  296.8,  314.6,  327.2,  340.0,  359.0,  365.4,inferred
"Scotland",2020-12-21, 1032.7, 1032.7, 1082.2, 1109.4, 1121.5, 1126.5, 1126.5,inferred
"Scotland",2020-12-22, 1084.7, 1084.7, 1103.8, 1127.3, 1136.4, 1167.8, 1167.8,inferred
"Scotland",2020-12-23, 1082.3, 1082.5, 1120.8, 1130.9, 1135.9, 1183.4, 1183.4,inferred
"Scotland",2020-12-24, 1111.6, 1113.0, 1151.0, 1165.9, 1184.0, 1202.4, 1204.4,inferred
"Scotland",2020-12-25, 1183.0, 1188.2, 1229.9, 1252.3, 1266.3, 1282.7, 1287.2,inferred
"Scotland",2020-12-26, 1294.8, 1304.7, 1339.4, 1357.3, 1371.8, 1390.9, 1396.2,inferred
"Scotland",2020-12-27, 1423.9, 1431.4, 1459.2, 1475.6, 1492.7, 1514.6, 1522.9,inferred
"Scotland",2020-12-28, 1551.0, 1560.3, 1587.9, 1607.6, 1626.9, 1654.1, 1664.8,inferred
"Scotland",2020-12-29, 1684.4, 1692.7, 1727.4, 1752.3, 1775.9, 1810.9, 1822.4,inferred
"Scotland",2020-12-30, 1820.3, 1830.9, 1874.6, 1904.8, 1934.6, 1977.7, 1991.5,inferred
"Scotland",2020-12-31, 1919.7, 1933.0, 1981.3, 2012.1, 2047.2, 2097.6, 2113.1,inferred
"Scotland",2021-01-01, 1978.0, 1993.1, 2037.2, 2066.3, 2098.7, 2145.4, 2164.8,inferred
"Scotland",2021-01-02, 2023.9, 2037.3, 2076.5, 2102.4, 2127.5, 2168.3, 2182.7,inferred
"Scotland",2021-01-03, 2064.4, 2076.9, 2113.4, 2137.7, 2159.6, 2195.4, 2208.3,inferred
"Scotland",2021-01-04, 2103.9, 2115.9, 2150.9, 2175.8, 2199.4, 2234.8, 2248.4,inferred
"Scotland",2021-01-05, 2138.4, 2149.5, 2189.8, 2219.1, 2247.3, 2286.8, 2296.0,inferred
"Scotland",2021-01-06, 2170.1, 2182.0, 2228.1, 2261.6, 2293.6, 2336.4, 2349.6,inferred
"Scotland",2021-01-07, 2164.3, 2179.4, 2223.5, 2257.3, 2288.2, 2331.0, 2346.0,inferred
"Scotland",2021-01-08, 2117.3, 2130.7, 2169.3, 2198.3, 2225.9, 2264.7, 2279.6,inferred
"Scotland",2021-01-09, 2055.3, 2065.4, 2097.0, 2122.5, 2147.1, 2180.0, 2191.9,inferred
"Scotland",2021-01-10, 1986.9, 1999.4, 2026.4, 2050.2, 2073.0, 2104.7, 2116.4,inferred
"Scotland",2021-01-11, 1917.8, 1928.6, 1960.3, 1983.4, 2005.5, 2039.2, 2050.7,inferred
"Scotland",2021-01-12, 1849.7, 1861.8, 1898.3, 1923.0, 1947.1, 1985.9, 1993.4,inferred
"Scotland",2021-01-13, 1782.5, 1801.0, 1838.5, 1865.7, 1893.3, 1934.8, 1945.9,inferred
"Scotland",2021-01-14, 1728.2, 1740.7, 1779.2, 1806.6, 1833.5, 1874.4, 1889.6,inferred
"Scotland",2021-01-15, 1674.6, 1686.4, 1718.4, 1743.7, 1767.1, 1803.4, 1814.6,inferred
"Scotland",2021-01-16, 1616.6, 1628.1, 1657.1, 1679.0, 1699.5, 1732.4, 1741.1,inferred
"Scotland",2021-01-17, 1557.5, 1566.9, 1595.8, 1614.7, 1635.8, 1665.1, 1675.4,inferred
"Scotland",2021-01-18, 1497.3, 1508.5, 1537.2, 1557.5, 1579.8, 1609.2, 1618.6,inferred
"Scotland",2021-01-19, 1439.2, 1448.2, 1480.5, 1503.2, 1525.7, 1557.3, 1567.7,inferred
"Scotland",2021-01-20, 1381.6, 1391.6, 1425.5, 1451.6, 1475.5, 1510.2, 1519.8,inferred
"Scotland",2021-01-21, 1331.4, 1341.4, 1374.7, 1399.7, 1424.3, 1458.1, 1467.6,inferred
"Scotland",2021-01-22, 1288.4, 1296.3, 1326.4, 1347.0, 1368.8, 1398.5, 1407.9,inferred
"Scotland",2021-01-23, 1243.3, 1252.2, 1278.8, 1295.7, 1315.5, 1342.0, 1350.6,inferred
"Scotland",2021-01-24, 1198.3, 1206.2, 1231.0, 1247.0, 1265.3, 1291.8, 1300.4,inferred
"Scotland",2021-01-25, 1153.5, 1161.4, 1185.2, 1203.0, 1220.8, 1248.7, 1259.2,inferred
"Scotland",2021-01-26, 1108.2, 1115.5, 1140.9, 1160.7, 1179.9, 1210.0, 1223.6,inferred
"Scotland",2021-01-27, 1063.4, 1070.7, 1100.3, 1120.6, 1142.2, 1174.3, 1187.2,inferred
"Scotland",2021-01-28, 1029.8, 1036.1, 1065.1, 1086.2, 1106.5, 1138.8, 1150.1,inferred
"Scotland",2021-01-29, 1004.6, 1012.3, 1038.4, 1056.1, 1073.9, 1103.8, 1113.0,inferred
"Scotland",2021-01-30,  982.4,  991.1, 1012.2, 1028.1, 1044.0, 1070.8, 1079.7,inferred
"Scotland",2021-01-31,  958.8,  966.7,  986.1, 1001.7, 1016.5, 1040.5, 1048.3,inferred
"Scotland",2021-02-01,  931.3,  939.5,  960.4,  975.9,  990.7, 1015.4, 1021.4,inferred
"Scotland",2021-02-02,  904.0,  909.1,  933.3,  950.4,  967.4,  993.6, 1000.5,inferred
"Scotland",2021-02-03,  875.6,  882.3,  908.0,  927.0,  946.2,  973.8,  981.3,inferred
"Scotland",2021-02-04,  856.8,  864.1,  889.1,  908.1,  927.1,  953.8,  961.5,inferred
"Scotland",2021-02-05,  845.2,  853.5,  876.3,  894.0,  910.5,  935.2,  942.7,inferred
"Scotland",2021-02-06,  838.4,  844.9,  865.5,  881.8,  895.5,  918.1,  925.2,inferred
"Scotland",2021-02-07,  828.0,  834.7,  853.3,  869.8,  883.8,  904.4,  912.1,inferred
"Scotland",2021-02-08,  812.9,  821.3,  841.9,  857.4,  872.5,  894.3,  901.5,inferred
"Scotland",2021-02-09,  795.9,  805.6,  829.5,  845.6,  862.3,  885.8,  894.0,inferred
"Scotland",2021-02-10,  779.6,  789.7,  817.0,  834.9,  853.2,  878.4,  889.5,inferred
"Scotland",2021-02-11,  772.6,  782.6,  810.7,  828.2,  846.4,  871.8,  882.0,inferred
"Scotland",2021-02-12,  776.2,  784.5,  809.0,  824.5,  841.7,  864.5,  874.8,inferred
"Scotland",2021-02-13,  780.3,  788.8,  809.0,  823.8,  838.1,  860.2,  868.3,inferred
"Scotland",2021-02-14,  782.9,  788.6,  807.6,  822.1,  836.7,  856.8,  863.3,inferred
"Scotland",2021-02-15,  779.4,  785.7,  805.9,  820.3,  835.5,  856.1,  863.3,inferred
"Scotland",2021-02-16,  773.6,  780.2,  803.2,  818.6,  836.1,  858.7,  866.6,inferred
"Scotland",2021-02-17,  766.5,  773.4,  799.4,  817.1,  835.3,  863.4,  870.5,inferred
"Scotland",2021-02-18,  753.5,  762.2,  789.2,  806.7,  825.9,  854.3,  862.3,inferred
"Scotland",2021-02-19,  739.9,  747.7,  772.6,  788.1,  805.0,  830.6,  838.7,inferred
"Scotland",2021-02-20,  724.9,  730.7,  752.9,  766.1,  781.2,  805.1,  811.9,inferred
"Scotland",2021-02-21,  707.4,  713.2,  731.8,  745.8,  759.5,  780.5,  788.0,inferred
"Scotland",2021-02-22,  688.0,  692.7,  711.9,  726.0,  739.7,  759.4,  767.7,inferred
"Scotland",2021-02-23,  666.0,  671.7,  692.5,  706.7,  722.5,  743.8,  751.2,inferred
"Scotland",2021-02-24,  643.3,  651.2,  673.1,  688.1,  705.0,  729.2,  736.8,inferred
"Scotland",2021-02-25,  623.1,  631.7,  652.4,  667.8,  683.6,  708.9,  715.5,inferred
"Scotland",2021-02-26,  605.8,  611.4,  630.6,  644.7,  658.4,  680.6,  689.1,inferred
"Scotland",2021-02-27,  585.7,  591.6,  608.1,  621.2,  633.2,  651.6,  659.8,inferred
"Scotland",2021-02-28,  565.4,  570.5,  586.4,  598.3,  610.0,  627.7,  634.6,inferred
"Scotland",2021-03-01,  543.1,  548.6,  565.0,  576.9,  589.0,  607.1,  614.4,inferred
"Scotland",2021-03-02,  521.8,  527.5,  544.2,  556.9,  569.8,  588.8,  596.7,inferred
"Scotland",2021-03-03,  501.2,  507.2,  525.4,  539.1,  552.5,  574.0,  581.8,inferred
"Scotland",2021-03-04,  493.5,  499.6,  518.1,  531.5,  545.3,  566.2,  572.9,inferred
"Scotland",2021-03-05,  499.0,  504.0,  522.7,  534.6,  547.0,  565.2,  572.0,inferred
"Scotland",2021-03-06,  506.3,  513.6,  531.0,  542.1,  553.6,  570.0,  575.3,inferred
"Scotland",2021-03-07,  514.3,  521.1,  537.6,  550.1,  560.2,  576.2,  580.5,inferred
"Scotland",2021-03-08,  519.8,  527.1,  544.0,  555.8,  567.6,  584.2,  591.7,inferred
"Scotland",2021-03-09,  524.4,  529.5,  549.0,  562.0,  575.1,  594.4,  600.7,inferred
"Scotland",2021-03-10,  525.7,  531.9,  553.0,  567.4,  582.5,  604.2,  609.4,inferred
"Scotland",2021-03-11,  527.8,  535.6,  556.5,  570.8,  586.0,  607.3,  615.2,inferred
"Scotland",2021-03-12,  531.5,  539.0,  557.7,  572.0,  585.6,  604.9,  612.0,inferred
"Scotland",2021-03-13,  534.9,  541.6,  559.4,  572.0,  584.1,  601.7,  607.4,inferred
"Scotland",2021-03-14,  535.4,  542.8,  559.6,  572.0,  584.0,  600.7,  604.8,inferred
"Scotland",2021-03-15,  536.4,  541.8,  559.8,  572.1,  584.4,  602.5,  608.1,inferred
"Scotland",2021-03-16,  535.2,  541.0,  559.3,  572.6,  586.8,  606.0,  613.2,inferred
"Scotland",2021-03-17,  531.5,  538.6,  559.7,  574.1,  588.8,  611.2,  618.5,inferred
"Scotland",2021-03-18,  527.9,  535.7,  556.2,  570.7,  585.6,  608.6,  615.7,inferred
"Scotland",2021-03-19,  523.9,  530.9,  549.5,  562.2,  575.5,  596.5,  602.7,inferred
"Scotland",2021-03-20,  519.1,  524.1,  540.2,  552.5,  564.6,  581.9,  588.9,inferred
"Scotland",2021-03-21,  509.9,  515.4,  531.0,  542.5,  555.0,  571.9,  577.1,inferred
"Scotland",2021-03-22,  501.5,  506.0,  521.9,  533.5,  546.0,  562.9,  568.8,inferred
"Scotland",2021-03-23,  491.5,  497.3,  512.7,  526.1,  539.0,  556.4,  562.2,inferred
"Scotland",2021-03-24,  481.4,  487.9,  504.7,  518.2,  532.3,  550.7,  558.7,inferred
"Scotland",2021-03-25,  472.3,  478.1,  494.9,  508.3,  522.4,  540.9,  548.8,inferred
"Scotland",2021-03-26,  462.0,  468.1,  484.3,  496.2,  508.3,  525.3,  532.9,inferred
"Scotland",2021-03-27,  450.5,  456.7,  472.5,  482.8,  493.8,  509.4,  515.2,inferred
"Scotland",2021-03-28,  438.4,  444.4,  460.0,  469.9,  480.5,  495.9,  499.7,inferred
"Scotland",2021-03-29,  425.9,  431.5,  447.5,  457.3,  468.7,  483.9,  488.6,inferred
"Scotland",2021-03-30,  413.1,  417.9,  436.3,  446.0,  457.3,  474.4,  478.9,inferred
"Scotland",2021-03-31,  399.5,  404.8,  424.0,  435.2,  447.2,  465.8,  472.0,inferred
"Scotland",2021-04-01,  386.8,  394.6,  412.7,  424.9,  438.1,  457.2,  462.7,inferred
"Scotland",2021-04-02,  375.4,  383.8,  402.0,  415.4,  429.5,  449.6,  456.6,inferred
"Scotland",2021-04-03,  362.4,  370.5,  390.2,  405.7,  422.5,  445.7,  454.2,inferred
"Scotland",2021-04-04,  347.2,  356.3,  378.8,  397.1,  415.7,  444.6,  454.7,inferred
"Wales",2020-12-21, 2081.2, 2081.2, 2178.7, 2288.9, 2376.7, 2452.5, 2452.5,inferred
"Wales",2020-12-22, 1967.1, 1967.1, 1990.6, 2079.0, 2151.7, 2302.9, 2302.9,inferred
"Wales",2020-12-23, 1884.3, 1884.3, 1911.4, 1944.8, 1980.9, 2107.5, 2107.8,inferred
"Wales",2020-12-24, 1767.7, 1769.8, 1914.1, 1927.0, 1962.7, 2000.6, 2002.5,inferred
"Wales",2020-12-25, 1800.4, 1807.7, 1935.4, 1955.4, 1972.9, 2025.4, 2030.9,inferred
"Wales",2020-12-26, 1887.7, 1897.4, 1972.6, 1991.1, 2011.8, 2048.0, 2055.3,inferred
"Wales",2020-12-27, 1969.5, 1978.4, 2008.6, 2028.3, 2047.2, 2074.6, 2080.6,inferred
"Wales",2020-12-28, 2011.0, 2019.1, 2042.4, 2060.5, 2078.1, 2106.0, 2113.2,inferred
"Wales",2020-12-29, 2032.7, 2042.6, 2068.5, 2088.4, 2108.3, 2139.8, 2149.7,inferred
"Wales",2020-12-30, 2045.7, 2056.4, 2088.6, 2110.7, 2133.5, 2169.8, 2182.7,inferred
"Wales",2020-12-31, 2024.1, 2033.8, 2067.4, 2090.9, 2116.0, 2158.1, 2172.9,inferred
"Wales",2021-01-01, 1968.5, 1976.7, 2007.7, 2029.2, 2053.3, 2092.1, 2103.8,inferred
"Wales",2021-01-02, 1903.8, 1912.7, 1938.3, 1957.2, 1977.1, 2006.5, 2016.2,inferred
"Wales",2021-01-03, 1840.9, 1848.9, 1872.2, 1887.8, 1904.5, 1928.6, 1938.5,inferred
"Wales",2021-01-04, 1779.6, 1786.2, 1808.8, 1824.8, 1840.0, 1865.8, 1873.8,inferred
"Wales",2021-01-05, 1717.5, 1725.0, 1749.0, 1766.1, 1782.1, 1808.0, 1817.0,inferred
"Wales",2021-01-06, 1658.2, 1666.4, 1692.5, 1710.1, 1728.7, 1755.9, 1766.7,inferred
"Wales",2021-01-07, 1594.7, 1603.3, 1629.7, 1646.6, 1664.9, 1692.8, 1701.9,inferred
"Wales",2021-01-08, 1526.8, 1534.5, 1557.5, 1573.7, 1588.6, 1612.7, 1621.3,inferred
"Wales",2021-01-09, 1457.6, 1464.3, 1484.0, 1498.4, 1511.2, 1530.9, 1538.6,inferred
"Wales",2021-01-10, 1386.9, 1391.9, 1411.3, 1424.7, 1437.3, 1456.1, 1462.5,inferred
"Wales",2021-01-11, 1317.9, 1324.3, 1344.1, 1356.7, 1369.6, 1388.5, 1395.2,inferred
"Wales",2021-01-12, 1254.3, 1261.0, 1281.6, 1294.4, 1308.4, 1328.9, 1336.0,inferred
"Wales",2021-01-13, 1192.5, 1201.5, 1223.0, 1236.9, 1251.6, 1273.7, 1280.3,inferred
"Wales",2021-01-14, 1134.9, 1141.7, 1163.9, 1177.8, 1192.1, 1214.2, 1221.8,inferred
"Wales",2021-01-15, 1078.3, 1083.9, 1103.2, 1115.3, 1127.9, 1148.2, 1155.4,inferred
"Wales",2021-01-16, 1020.3, 1025.5, 1042.7, 1053.6, 1064.0, 1082.1, 1089.5,inferred
"Wales",2021-01-17,  963.2,  967.1,  982.5,  994.1, 1004.2, 1019.9, 1026.3,inferred
"Wales",2021-01-18,  908.9,  912.8,  928.0,  939.4,  949.7,  964.9,  970.0,inferred
"Wales",2021-01-19,  855.6,  860.7,  876.4,  887.5,  898.7,  914.2,  919.9,inferred
"Wales",2021-01-20,  805.1,  811.2,  827.3,  839.0,  850.7,  866.3,  873.2,inferred
"Wales",2021-01-21,  761.6,  766.5,  783.3,  794.7,  806.1,  821.2,  826.1,inferred
"Wales",2021-01-22,  724.0,  728.3,  744.1,  754.4,  764.5,  778.0,  782.5,inferred
"Wales",2021-01-23,  688.6,  692.9,  707.2,  716.3,  725.6,  738.4,  742.8,inferred
"Wales",2021-01-24,  655.2,  659.1,  672.8,  680.7,  689.8,  702.5,  706.7,inferred
"Wales",2021-01-25,  623.8,  627.8,  641.3,  649.4,  658.0,  670.1,  673.9,inferred
"Wales",2021-01-26,  593.2,  598.1,  611.7,  620.4,  628.8,  642.1,  646.1,inferred
"Wales",2021-01-27,  565.5,  570.8,  584.5,  593.5,  602.6,  615.9,  621.1,inferred
"Wales",2021-01-28,  544.4,  548.8,  562.3,  571.4,  580.4,  593.2,  597.8,inferred
"Wales",2021-01-29,  529.6,  532.7,  544.5,  553.1,  561.5,  573.0,  576.3,inferred
"Wales",2021-01-30,  515.0,  517.6,  528.9,  536.1,  544.0,  554.3,  557.4,inferred
"Wales",2021-01-31,  498.6,  502.2,  512.1,  519.4,  526.3,  537.3,  541.1,inferred
"Wales",2021-02-01,  483.0,  485.7,  495.7,  503.2,  510.5,  521.2,  524.6,inferred
"Wales",2021-02-02,  467.5,  470.0,  480.4,  487.7,  495.6,  506.7,  509.9,inferred
"Wales",2021-02-03,  451.1,  455.0,  465.0,  472.7,  481.2,  492.7,  496.5,inferred
"Wales",2021-02-04,  436.9,  441.5,  451.8,  459.2,  467.6,  478.7,  482.9,inferred
"Wales",2021-02-05,  424.8,  429.4,  439.4,  446.4,  454.0,  464.7,  467.3,inferred
"Wales",2021-02-06,  413.9,  417.3,  427.0,  434.1,  440.7,  450.4,  453.5,inferred
"Wales",2021-02-07,  402.7,  405.7,  414.9,  421.8,  428.0,  437.4,  440.6,inferred
"Wales",2021-02-08,  390.7,  394.4,  403.7,  410.1,  416.5,  425.6,  429.0,inferred
"Wales",2021-02-09,  379.9,  382.9,  393.1,  399.7,  406.5,  416.6,  419.7,inferred
"Wales",2021-02-10,  369.4,  373.3,  383.1,  390.1,  397.1,  407.8,  412.2,inferred
"Wales",2021-02-11,  360.7,  364.3,  374.0,  380.9,  388.0,  398.9,  401.8,inferred
"Wales",2021-02-12,  353.1,  356.1,  365.4,  371.6,  378.2,  388.2,  391.0,inferred
