area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"South East",2021-02-01, 2284.3, 2321.2, 2339.6, 2358.0, 2398.0,inferred
"South East",2021-02-02, 2159.5, 2192.4, 2210.6, 2232.1, 2270.7,inferred
"South East",2021-02-03, 2036.3, 2071.2, 2089.8, 2111.6, 2149.4,inferred
"South East",2021-02-04, 1919.0, 1954.5, 1972.4, 1994.2, 2030.4,inferred
"South East",2021-02-05, 1810.6, 1841.6, 1858.3, 1878.6, 1911.7,inferred
"South East",2021-02-06, 1703.9, 1733.2, 1749.4, 1767.9, 1797.0,inferred
"South East",2021-02-07, 1603.2, 1630.3, 1645.1, 1660.4, 1687.5,inferred
"South East",2021-02-08, 1506.9, 1532.6, 1548.6, 1562.7, 1592.6,inferred
"South East",2021-02-09, 1416.9, 1443.3, 1458.4, 1473.8, 1504.2,inferred
"South East",2021-02-10, 1336.0, 1363.4, 1379.1, 1394.8, 1422.7,inferred
"South East",2021-02-11, 1272.4, 1297.9, 1314.0, 1329.4, 1356.2,inferred
"South East",2021-02-12, 1223.4, 1248.9, 1263.6, 1277.3, 1303.2,inferred
"South East",2021-02-13, 1185.4, 1210.5, 1223.3, 1235.7, 1259.7,inferred
"South East",2021-02-14, 1151.3, 1174.4, 1187.3, 1199.2, 1220.5,inferred
"South East",2021-02-15, 1113.5, 1138.9, 1152.8, 1164.8, 1184.7,inferred
"South East",2021-02-16, 1079.3, 1103.1, 1117.2, 1130.5, 1151.4,inferred
"South East",2021-02-17, 1042.6, 1066.3, 1080.7, 1094.0, 1118.8,inferred
"South East",2021-02-18, 1002.2, 1027.6, 1042.0, 1055.1, 1080.3,inferred
"South East",2021-02-19,  963.4,  985.9,  999.7, 1012.1, 1037.0,inferred
"South East",2021-02-20,  920.2,  942.6,  955.9,  967.2,  990.7,inferred
"South East",2021-02-21,  878.7,  899.3,  911.8,  923.6,  946.6,inferred
"South East",2021-02-22,  836.9,  857.3,  869.3,  881.9,  904.3,inferred
"South East",2021-02-23,  798.2,  817.3,  829.9,  842.8,  867.3,inferred
"South East",2021-02-24,  759.7,  780.5,  794.0,  807.0,  832.6,inferred
"South East",2021-02-25,  725.5,  746.5,  760.7,  773.4,  803.5,inferred
"South East",2021-02-26,  690.7,  714.5,  730.2,  742.8,  776.2,inferred
"South East",2021-02-27,  655.4,  684.4,  700.8,  716.4,  753.0,inferred
"London",2020-11-15, 2462.0, 2462.0, 2462.0, 2462.0, 2462.0,inferred
"London",2020-11-16, 2451.2, 2451.2, 2451.2, 2451.2, 2451.2,inferred
"London",2020-11-17, 2406.5, 2406.6, 2406.6, 2406.6, 2406.7,inferred
"London",2020-11-18, 2319.8, 2321.1, 2321.8, 2322.5, 2323.8,inferred
"London",2020-11-19, 2216.6, 2222.6, 2225.9, 2229.2, 2235.1,inferred
"London",2020-11-20, 2127.2, 2142.5, 2150.1, 2157.3, 2171.2,inferred
"London",2020-11-21, 2064.6, 2089.6, 2101.9, 2114.8, 2139.0,inferred
"London",2020-11-22, 2022.6, 2057.2, 2074.7, 2093.6, 2127.2,inferred
"London",2020-11-23, 1991.3, 2034.5, 2057.6, 2080.8, 2123.6,inferred
"London",2020-11-24, 1960.6, 2015.5, 2041.4, 2069.8, 2119.1,inferred
"London",2020-11-25, 1940.9, 2002.8, 2030.5, 2064.4, 2118.9,inferred
"London",2020-11-26, 1950.8, 2013.7, 2043.0, 2076.7, 2135.2,inferred
"London",2020-11-27, 1994.7, 2056.1, 2084.3, 2112.7, 2167.9,inferred
"London",2020-11-28, 2061.9, 2117.5, 2141.6, 2168.5, 2215.3,inferred
"London",2020-11-29, 2135.3, 2182.8, 2206.4, 2231.0, 2274.4,inferred
"London",2020-11-30, 2197.3, 2244.5, 2271.2, 2295.6, 2346.6,inferred
"London",2020-12-01, 2247.2, 2300.6, 2329.8, 2355.8, 2416.1,inferred
"London",2020-12-02, 2310.2, 2366.9, 2400.5, 2431.3, 2498.7,inferred
"London",2020-12-03, 2424.1, 2486.5, 2520.7, 2553.7, 2622.2,inferred
"London",2020-12-04, 2612.7, 2676.0, 2706.6, 2738.1, 2804.1,inferred
"London",2020-12-05, 2852.9, 2915.9, 2945.1, 2975.0, 3032.4,inferred
"London",2020-12-06, 3121.8, 3181.1, 3211.4, 3241.6, 3296.4,inferred
"London",2020-12-07, 3395.1, 3457.8, 3491.6, 3525.0, 3580.6,inferred
"London",2020-12-08, 3667.1, 3740.5, 3783.3, 3822.9, 3893.6,inferred
"London",2020-12-09, 3979.4, 4065.9, 4114.1, 4159.2, 4246.5,inferred
"London",2020-12-10, 4398.3, 4493.9, 4545.6, 4591.9, 4685.7,inferred
"London",2020-12-11, 4961.6, 5057.2, 5110.1, 5154.8, 5249.8,inferred
"London",2020-12-12, 5659.7, 5748.4, 5794.3, 5836.6, 5925.6,inferred
"London",2020-12-13, 6449.3, 6535.8, 6577.7, 6619.7, 6712.7,inferred
"London",2020-12-14, 7317.0, 7402.9, 7451.0, 7493.2, 7592.7,inferred
"London",2020-12-15, 8255.8, 8355.8, 8409.5, 8464.7, 8583.7,inferred
"London",2020-12-16, 9172.4, 9292.0, 9365.8, 9429.1, 9563.4,inferred
"London",2020-12-17, 9842.2, 9970.0,10050.1,10123.4,10279.9,inferred
"London",2020-12-18,10143.1,10266.1,10345.0,10412.5,10564.0,inferred
"London",2020-12-19,10164.0,10271.5,10341.2,10397.3,10527.8,inferred
"London",2020-12-20,10056.9,10153.0,10212.0,10264.8,10373.6,inferred
"London",2020-12-21, 9929.2,10033.0,10094.3,10154.1,10255.4,inferred
"London",2020-12-22, 9850.2, 9974.4,10048.8,10113.0,10233.8,inferred
"London",2020-12-23, 9874.0,10022.8,10103.5,10178.3,10319.7,inferred
"London",2020-12-24,10093.5,10250.6,10330.8,10410.6,10554.5,inferred
"London",2020-12-25,10524.1,10667.3,10736.5,10817.6,10952.6,inferred
"London",2020-12-26,11090.4,11215.5,11274.6,11349.6,11463.6,inferred
"London",2020-12-27,11700.7,11815.8,11871.8,11930.3,12043.1,inferred
"London",2020-12-28,12304.3,12417.1,12476.5,12535.4,12653.3,inferred
"London",2020-12-29,12872.6,12996.1,13072.4,13138.9,13270.3,inferred
"London",2020-12-30,13356.6,13497.0,13580.7,13666.2,13820.7,inferred
"London",2020-12-31,13618.4,13768.4,13851.1,13941.0,14100.3,inferred
"London",2021-01-01,13603.2,13742.7,13820.8,13905.1,14050.6,inferred
"London",2021-01-02,13385.7,13509.1,13581.4,13653.3,13765.8,inferred
"London",2021-01-03,13082.9,13200.3,13262.1,13322.5,13433.4,inferred
"London",2021-01-04,12775.5,12895.1,12954.5,13016.8,13141.8,inferred
"London",2021-01-05,12506.0,12636.2,12708.0,12777.0,12919.7,inferred
"London",2021-01-06,12239.5,12383.8,12464.7,12542.8,12713.4,inferred
"London",2021-01-07,11881.1,12030.9,12111.2,12197.6,12370.6,inferred
"London",2021-01-08,11390.2,11530.6,11603.2,11681.8,11837.1,inferred
"London",2021-01-09,10799.6,10922.6,10987.5,11058.2,11179.8,inferred
"London",2021-01-10,10186.6,10290.7,10350.3,10407.6,10521.5,inferred
"London",2021-01-11, 9586.9, 9692.5, 9751.4, 9805.2, 9914.8,inferred
"London",2021-01-12, 9033.4, 9155.6, 9214.3, 9274.5, 9393.3,inferred
"London",2021-01-13, 8541.6, 8672.8, 8736.4, 8807.4, 8938.7,inferred
"London",2021-01-14, 8100.1, 8228.6, 8291.3, 8364.9, 8493.7,inferred
"London",2021-01-15, 7693.2, 7809.0, 7862.1, 7931.4, 8049.8,inferred
"London",2021-01-16, 7304.6, 7401.6, 7449.7, 7502.0, 7598.4,inferred
"London",2021-01-17, 6928.7, 7009.2, 7056.3, 7099.4, 7191.1,inferred
"London",2021-01-18, 6553.2, 6629.4, 6681.1, 6722.8, 6810.7,inferred
"London",2021-01-19, 6191.2, 6275.5, 6327.9, 6374.1, 6470.6,inferred
"London",2021-01-20, 5843.8, 5935.6, 5991.4, 6045.6, 6144.2,inferred
"London",2021-01-21, 5509.1, 5603.9, 5657.5, 5711.4, 5807.7,inferred
"London",2021-01-22, 5187.0, 5272.3, 5317.8, 5365.3, 5451.0,inferred
"London",2021-01-23, 4871.8, 4945.1, 4982.3, 5021.3, 5097.9,inferred
"London",2021-01-24, 4566.0, 4627.1, 4662.9, 4696.0, 4759.3,inferred
"London",2021-01-25, 4267.7, 4330.6, 4364.6, 4397.8, 4467.1,inferred
"London",2021-01-26, 3987.8, 4054.9, 4089.2, 4127.7, 4207.2,inferred
"London",2021-01-27, 3727.8, 3800.6, 3838.0, 3879.5, 3966.1,inferred
"London",2021-01-28, 3491.2, 3569.1, 3605.9, 3646.3, 3728.0,inferred
"London",2021-01-29, 3287.2, 3355.8, 3388.4, 3427.0, 3495.6,inferred
"London",2021-01-30, 3097.7, 3155.9, 3185.1, 3220.8, 3278.8,inferred
"London",2021-01-31, 2922.0, 2966.5, 2996.3, 3028.1, 3088.7,inferred
"London",2021-02-01, 2740.9, 2785.2, 2815.6, 2846.8, 2911.8,inferred
"London",2021-02-02, 2567.8, 2614.7, 2647.3, 2681.6, 2755.2,inferred
"London",2021-02-03, 2399.8, 2453.2, 2487.0, 2523.2, 2595.9,inferred
"London",2021-02-04, 2240.8, 2295.1, 2328.5, 2362.4, 2437.1,inferred
"London",2021-02-05, 2091.9, 2139.9, 2169.5, 2199.9, 2266.1,inferred
"London",2021-02-06, 1947.9, 1989.0, 2012.2, 2040.0, 2094.4,inferred
"London",2021-02-07, 1804.0, 1844.8, 1864.0, 1886.6, 1937.5,inferred
"London",2021-02-08, 1665.3, 1705.0, 1727.3, 1748.6, 1795.8,inferred
"London",2021-02-09, 1534.5, 1580.1, 1602.7, 1624.4, 1672.2,inferred
"London",2021-02-10, 1422.2, 1469.4, 1493.7, 1515.1, 1565.8,inferred
"London",2021-02-11, 1338.0, 1383.0, 1405.5, 1426.4, 1475.1,inferred
"London",2021-02-12, 1281.4, 1321.5, 1341.3, 1360.0, 1401.7,inferred
"London",2021-02-13, 1241.0, 1275.2, 1291.7, 1309.8, 1345.8,inferred
"London",2021-02-14, 1201.9, 1233.8, 1249.0, 1265.9, 1300.6,inferred
"London",2021-02-15, 1158.1, 1190.6, 1207.1, 1225.0, 1258.6,inferred
"London",2021-02-16, 1112.8, 1145.5, 1164.3, 1183.7, 1221.1,inferred
"London",2021-02-17, 1063.5, 1099.2, 1120.4, 1140.3, 1181.5,inferred
"London",2021-02-18, 1014.1, 1052.6, 1073.8, 1092.6, 1133.5,inferred
"London",2021-02-19,  971.0, 1006.5, 1025.0, 1043.7, 1079.3,inferred
"London",2021-02-20,  933.7,  962.2,  977.1,  993.4, 1023.7,inferred
"London",2021-02-21,  892.4,  916.3,  931.4,  946.1,  973.0,inferred
"London",2021-02-22,  848.9,  871.7,  886.5,  901.1,  931.5,inferred
"London",2021-02-23,  803.1,  828.7,  844.3,  860.2,  896.1,inferred
"London",2021-02-24,  759.2,  789.3,  805.0,  822.3,  858.2,inferred
"London",2021-02-25,  721.1,  753.5,  769.0,  788.4,  825.5,inferred
"London",2021-02-26,  680.0,  718.5,  736.6,  756.8,  796.4,inferred
"London",2021-02-27,  644.1,  685.3,  706.6,  729.4,  774.7,inferred
"Scotland",2020-11-15, 1116.3, 1116.3, 1116.3, 1116.3, 1116.3,inferred
"Scotland",2020-11-16, 1115.6, 1115.6, 1115.6, 1115.6, 1115.6,inferred
"Scotland",2020-11-17, 1111.0, 1111.0, 1111.0, 1111.1, 1111.1,inferred
"Scotland",2020-11-18, 1092.1, 1092.9, 1093.4, 1093.8, 1094.8,inferred
"Scotland",2020-11-19, 1058.2, 1061.5, 1063.8, 1065.8, 1070.1,inferred
"Scotland",2020-11-20, 1015.1, 1023.4, 1028.9, 1034.3, 1043.6,inferred
"Scotland",2020-11-21,  970.5,  985.7,  994.8, 1003.9, 1019.8,inferred
"Scotland",2020-11-22,  929.0,  951.4,  963.5,  977.3, 1000.2,inferred
"Scotland",2020-11-23,  894.6,  921.1,  936.3,  954.1,  983.5,inferred
"Scotland",2020-11-24,  863.6,  894.3,  911.5,  933.7,  967.0,inferred
"Scotland",2020-11-25,  837.0,  871.0,  889.8,  913.8,  951.1,inferred
"Scotland",2020-11-26,  817.9,  852.7,  872.4,  895.8,  931.5,inferred
"Scotland",2020-11-27,  805.8,  838.5,  857.4,  877.7,  911.9,inferred
"Scotland",2020-11-28,  798.4,  826.7,  843.7,  860.2,  894.9,inferred
"Scotland",2020-11-29,  785.2,  814.8,  831.0,  845.3,  878.8,inferred
"Scotland",2020-11-30,  772.5,  802.6,  818.6,  834.0,  868.3,inferred
"Scotland",2020-12-01,  757.2,  789.5,  806.6,  822.8,  859.8,inferred
"Scotland",2020-12-02,  745.4,  776.8,  796.3,  815.5,  852.0,inferred
"Scotland",2020-12-03,  743.1,  773.1,  791.9,  812.2,  848.2,inferred
"Scotland",2020-12-04,  747.5,  778.0,  795.8,  813.8,  846.1,inferred
"Scotland",2020-12-05,  757.7,  788.1,  803.8,  819.4,  848.5,inferred
"Scotland",2020-12-06,  771.4,  798.5,  814.7,  829.0,  856.5,inferred
"Scotland",2020-12-07,  780.0,  807.5,  824.1,  839.1,  867.4,inferred
"Scotland",2020-12-08,  782.5,  814.8,  832.4,  850.1,  882.3,inferred
"Scotland",2020-12-09,  785.0,  821.0,  839.1,  859.1,  897.1,inferred
"Scotland",2020-12-10,  787.6,  823.5,  842.8,  862.7,  901.8,inferred
"Scotland",2020-12-11,  790.8,  822.1,  841.4,  859.7,  894.7,inferred
"Scotland",2020-12-12,  791.5,  819.0,  836.5,  852.9,  882.4,inferred
"Scotland",2020-12-13,  790.4,  813.9,  830.1,  845.6,  873.1,inferred
"Scotland",2020-12-14,  782.3,  806.0,  822.4,  838.7,  867.2,inferred
"Scotland",2020-12-15,  771.5,  799.3,  816.9,  833.8,  865.4,inferred
"Scotland",2020-12-16,  765.7,  798.3,  816.7,  834.8,  869.7,inferred
"Scotland",2020-12-17,  775.4,  811.2,  830.0,  848.6,  886.5,inferred
"Scotland",2020-12-18,  810.3,  843.3,  860.2,  877.7,  916.1,inferred
"Scotland",2020-12-19,  856.2,  886.8,  902.7,  917.8,  954.5,inferred
"Scotland",2020-12-20,  904.7,  933.5,  951.0,  966.0,  999.4,inferred
"Scotland",2020-12-21,  946.2,  979.4,  997.9, 1016.0, 1050.0,inferred
"Scotland",2020-12-22,  984.6, 1023.0, 1042.8, 1063.2, 1106.1,inferred
"Scotland",2020-12-23, 1023.6, 1067.4, 1092.4, 1112.7, 1161.4,inferred
"Scotland",2020-12-24, 1084.7, 1131.0, 1155.9, 1178.2, 1228.8,inferred
"Scotland",2020-12-25, 1174.8, 1220.4, 1240.7, 1262.6, 1310.7,inferred
"Scotland",2020-12-26, 1289.9, 1327.8, 1347.3, 1365.9, 1413.5,inferred
"Scotland",2020-12-27, 1416.4, 1448.0, 1468.2, 1487.0, 1531.4,inferred
"Scotland",2020-12-28, 1540.8, 1579.8, 1601.9, 1622.1, 1665.3,inferred
"Scotland",2020-12-29, 1669.9, 1720.7, 1746.4, 1771.1, 1817.1,inferred
"Scotland",2020-12-30, 1795.2, 1857.9, 1888.6, 1918.3, 1972.0,inferred
"Scotland",2020-12-31, 1899.9, 1968.3, 2003.4, 2036.5, 2095.6,inferred
"Scotland",2021-01-01, 1973.0, 2041.3, 2075.3, 2106.8, 2165.2,inferred
"Scotland",2021-01-02, 2025.7, 2086.4, 2114.3, 2144.6, 2197.7,inferred
"Scotland",2021-01-03, 2062.1, 2117.6, 2141.7, 2170.4, 2223.5,inferred
"Scotland",2021-01-04, 2093.4, 2145.5, 2172.2, 2199.3, 2258.5,inferred
"Scotland",2021-01-05, 2127.1, 2180.8, 2209.6, 2242.0, 2300.0,inferred
"Scotland",2021-01-06, 2150.6, 2209.6, 2243.7, 2281.7, 2342.5,inferred
"Scotland",2021-01-07, 2150.3, 2212.3, 2248.4, 2288.9, 2351.5,inferred
"Scotland",2021-01-08, 2121.0, 2175.5, 2210.9, 2246.2, 2306.5,inferred
"Scotland",2021-01-09, 2059.2, 2109.7, 2142.7, 2171.1, 2224.9,inferred
"Scotland",2021-01-10, 1981.7, 2033.8, 2062.6, 2086.0, 2132.5,inferred
"Scotland",2021-01-11, 1904.4, 1956.4, 1986.5, 2008.1, 2055.3,inferred
"Scotland",2021-01-12, 1835.2, 1887.7, 1918.7, 1943.5, 1996.8,inferred
"Scotland",2021-01-13, 1765.8, 1829.1, 1860.8, 1890.5, 1953.2,inferred
"Scotland",2021-01-14, 1708.8, 1771.9, 1802.9, 1833.4, 1898.7,inferred
"Scotland",2021-01-15, 1657.9, 1713.4, 1742.1, 1771.7, 1832.1,inferred
"Scotland",2021-01-16, 1606.5, 1654.9, 1678.3, 1704.7, 1755.6,inferred
"Scotland",2021-01-17, 1550.7, 1593.9, 1616.8, 1641.6, 1686.2,inferred
"Scotland",2021-01-18, 1492.9, 1535.4, 1559.1, 1580.8, 1626.6,inferred
"Scotland",2021-01-19, 1430.2, 1478.2, 1503.3, 1528.5, 1575.6,inferred
"Scotland",2021-01-20, 1374.1, 1424.0, 1450.4, 1478.5, 1528.5,inferred
"Scotland",2021-01-21, 1316.3, 1373.4, 1400.5, 1428.1, 1478.3,inferred
"Scotland",2021-01-22, 1277.0, 1326.4, 1350.4, 1375.8, 1424.2,inferred
"Scotland",2021-01-23, 1238.1, 1280.0, 1300.9, 1324.6, 1362.7,inferred
"Scotland",2021-01-24, 1197.1, 1235.2, 1253.6, 1273.8, 1311.0,inferred
"Scotland",2021-01-25, 1155.1, 1189.2, 1207.8, 1227.7, 1266.9,inferred
"Scotland",2021-01-26, 1104.8, 1143.9, 1165.9, 1186.6, 1232.0,inferred
"Scotland",2021-01-27, 1058.4, 1102.4, 1126.5, 1149.1, 1197.0,inferred
"Scotland",2021-01-28, 1023.4, 1066.5, 1089.8, 1112.7, 1160.5,inferred
"Scotland",2021-01-29,  999.9, 1038.5, 1057.6, 1079.3, 1124.6,inferred
"Scotland",2021-01-30,  979.8, 1013.0, 1030.6, 1049.7, 1086.8,inferred
"Scotland",2021-01-31,  958.1,  987.4, 1004.5, 1022.4, 1053.0,inferred
"Scotland",2021-02-01,  932.5,  962.3,  979.4,  996.9, 1029.7,inferred
"Scotland",2021-02-02,  902.4,  936.5,  955.3,  972.7, 1006.7,inferred
"Scotland",2021-02-03,  876.3,  912.4,  931.0,  951.3,  985.6,inferred
"Scotland",2021-02-04,  854.6,  892.6,  910.9,  930.1,  964.1,inferred
"Scotland",2021-02-05,  842.1,  878.0,  894.6,  912.4,  944.6,inferred
"Scotland",2021-02-06,  835.8,  867.0,  881.1,  898.8,  925.9,inferred
"Scotland",2021-02-07,  825.7,  854.6,  870.3,  885.8,  914.2,inferred
"Scotland",2021-02-08,  814.8,  843.6,  859.3,  874.2,  904.9,inferred
"Scotland",2021-02-09,  800.2,  830.5,  847.7,  864.0,  897.8,inferred
"Scotland",2021-02-10,  783.6,  819.0,  838.0,  855.3,  891.6,inferred
"Scotland",2021-02-11,  774.2,  811.3,  830.6,  847.9,  882.8,inferred
"Scotland",2021-02-12,  775.1,  808.9,  827.1,  843.8,  875.9,inferred
"Scotland",2021-02-13,  780.2,  809.8,  825.2,  841.7,  868.2,inferred
"Scotland",2021-02-14,  784.5,  809.9,  824.9,  841.4,  865.3,inferred
"Scotland",2021-02-15,  781.2,  809.2,  825.1,  841.9,  869.5,inferred
"Scotland",2021-02-16,  777.6,  807.4,  823.9,  842.5,  871.6,inferred
"Scotland",2021-02-17,  769.3,  803.9,  821.9,  841.8,  876.3,inferred
"Scotland",2021-02-18,  759.4,  795.5,  812.9,  832.8,  871.8,inferred
"Scotland",2021-02-19,  747.6,  781.6,  798.1,  816.6,  851.9,inferred
"Scotland",2021-02-20,  733.2,  763.1,  777.8,  794.6,  824.6,inferred
"Scotland",2021-02-21,  712.7,  741.7,  756.4,  772.2,  799.0,inferred
"Scotland",2021-02-22,  691.6,  720.6,  736.3,  750.7,  780.3,inferred
"Scotland",2021-02-23,  668.9,  701.0,  716.8,  732.8,  764.4,inferred
"Scotland",2021-02-24,  645.6,  681.4,  699.1,  716.1,  752.7,inferred
"Scotland",2021-02-25,  625.6,  661.0,  679.5,  698.7,  738.2,inferred
"Scotland",2021-02-26,  604.9,  639.4,  658.9,  681.1,  722.8,inferred
"Scotland",2021-02-27,  576.3,  614.0,  637.7,  664.3,  715.1,inferred
"Wales",2020-11-15,  791.0,  791.0,  791.0,  791.0,  791.0,inferred
"Wales",2020-11-16,  824.1,  824.1,  824.1,  824.1,  824.1,inferred
"Wales",2020-11-17,  848.7,  848.7,  848.7,  848.8,  848.8,inferred
"Wales",2020-11-18,  857.2,  857.8,  858.1,  858.5,  859.4,inferred
"Wales",2020-11-19,  857.0,  859.6,  861.2,  862.8,  866.3,inferred
"Wales",2020-11-20,  859.8,  865.7,  869.2,  872.9,  880.9,inferred
"Wales",2020-11-21,  871.0,  880.5,  885.9,  892.4,  905.6,inferred
"Wales",2020-11-22,  886.9,  901.3,  909.7,  918.8,  936.2,inferred
"Wales",2020-11-23,  906.4,  926.1,  936.0,  948.7,  969.4,inferred
"Wales",2020-11-24,  928.5,  952.9,  964.0,  979.1, 1004.2,inferred
"Wales",2020-11-25,  955.0,  981.9,  995.5, 1012.3, 1043.1,inferred
"Wales",2020-11-26,  997.2, 1024.3, 1038.7, 1056.4, 1089.9,inferred
"Wales",2020-11-27, 1057.2, 1083.6, 1096.4, 1114.0, 1147.8,inferred
"Wales",2020-11-28, 1131.0, 1153.2, 1167.0, 1181.6, 1210.8,inferred
"Wales",2020-11-29, 1207.5, 1230.5, 1243.3, 1258.5, 1283.4,inferred
"Wales",2020-11-30, 1284.4, 1310.7, 1324.6, 1339.5, 1366.5,inferred
"Wales",2020-12-01, 1360.2, 1392.0, 1409.8, 1425.5, 1459.4,inferred
"Wales",2020-12-02, 1441.0, 1479.5, 1499.5, 1519.6, 1560.6,inferred
"Wales",2020-12-03, 1540.9, 1582.1, 1603.0, 1624.5, 1668.3,inferred
"Wales",2020-12-04, 1662.4, 1703.0, 1723.6, 1744.7, 1786.5,inferred
"Wales",2020-12-05, 1804.1, 1841.1, 1858.8, 1878.4, 1916.5,inferred
"Wales",2020-12-06, 1957.1, 1990.8, 2007.2, 2024.9, 2062.0,inferred
"Wales",2020-12-07, 2117.0, 2149.7, 2167.3, 2184.5, 2223.1,inferred
"Wales",2020-12-08, 2278.4, 2318.2, 2338.7, 2359.4, 2403.6,inferred
"Wales",2020-12-09, 2432.6, 2482.3, 2508.3, 2531.2, 2585.3,inferred
"Wales",2020-12-10, 2552.1, 2609.7, 2636.6, 2663.9, 2722.2,inferred
"Wales",2020-12-11, 2631.0, 2686.2, 2711.6, 2736.1, 2790.9,inferred
"Wales",2020-12-12, 2674.4, 2721.2, 2744.1, 2766.8, 2811.8,inferred
"Wales",2020-12-13, 2697.1, 2739.3, 2759.1, 2782.1, 2820.4,inferred
"Wales",2020-12-14, 2715.7, 2758.9, 2777.9, 2801.7, 2837.6,inferred
"Wales",2020-12-15, 2741.1, 2786.0, 2808.1, 2832.5, 2878.2,inferred
"Wales",2020-12-16, 2757.9, 2803.7, 2829.2, 2857.2, 2911.4,inferred
"Wales",2020-12-17, 2713.0, 2766.6, 2793.9, 2822.5, 2878.2,inferred
"Wales",2020-12-18, 2605.9, 2656.6, 2681.6, 2710.0, 2758.9,inferred
"Wales",2020-12-19, 2453.6, 2491.9, 2515.1, 2537.7, 2582.7,inferred
"Wales",2020-12-20, 2278.3, 2310.5, 2331.5, 2349.7, 2390.8,inferred
"Wales",2020-12-21, 2103.0, 2138.1, 2157.3, 2176.2, 2216.3,inferred
"Wales",2020-12-22, 1946.9, 1986.3, 2006.7, 2028.3, 2067.9,inferred
"Wales",2020-12-23, 1831.9, 1872.3, 1895.0, 1916.0, 1963.4,inferred
"Wales",2020-12-24, 1776.7, 1819.2, 1840.8, 1863.7, 1908.4,inferred
"Wales",2020-12-25, 1791.0, 1830.5, 1851.1, 1871.4, 1912.6,inferred
"Wales",2020-12-26, 1849.2, 1883.4, 1902.2, 1920.6, 1958.3,inferred
"Wales",2020-12-27, 1918.5, 1950.8, 1967.8, 1985.9, 2015.9,inferred
"Wales",2020-12-28, 1975.2, 2011.3, 2028.5, 2047.5, 2078.4,inferred
"Wales",2020-12-29, 2019.5, 2057.7, 2078.4, 2100.3, 2134.3,inferred
"Wales",2020-12-30, 2042.1, 2084.1, 2107.9, 2132.1, 2172.9,inferred
"Wales",2020-12-31, 2032.4, 2077.4, 2099.8, 2125.8, 2166.5,inferred
"Wales",2021-01-01, 1989.8, 2031.3, 2052.9, 2076.9, 2115.5,inferred
"Wales",2021-01-02, 1925.0, 1961.4, 1980.5, 1999.0, 2032.6,inferred
"Wales",2021-01-03, 1852.2, 1884.1, 1900.1, 1915.7, 1948.4,inferred
"Wales",2021-01-04, 1779.5, 1808.9, 1824.2, 1840.2, 1872.8,inferred
"Wales",2021-01-05, 1707.6, 1739.4, 1757.1, 1775.2, 1810.2,inferred
"Wales",2021-01-06, 1641.5, 1677.2, 1699.0, 1717.5, 1756.0,inferred
"Wales",2021-01-07, 1577.9, 1615.2, 1636.9, 1657.1, 1694.0,inferred
"Wales",2021-01-08, 1514.6, 1548.7, 1568.8, 1587.5, 1620.8,inferred
"Wales",2021-01-09, 1452.3, 1480.4, 1497.3, 1514.0, 1541.9,inferred
"Wales",2021-01-10, 1385.4, 1412.7, 1426.8, 1442.0, 1466.5,inferred
"Wales",2021-01-11, 1322.1, 1347.0, 1361.9, 1377.4, 1403.3,inferred
"Wales",2021-01-12, 1258.5, 1287.8, 1303.0, 1318.1, 1345.4,inferred
"Wales",2021-01-13, 1195.2, 1231.6, 1248.1, 1263.4, 1293.9,inferred
"Wales",2021-01-14, 1136.8, 1174.3, 1191.3, 1206.2, 1236.7,inferred
"Wales",2021-01-15, 1082.8, 1115.0, 1129.0, 1143.5, 1171.2,inferred
"Wales",2021-01-16, 1026.8, 1052.5, 1064.7, 1077.4, 1101.6,inferred
"Wales",2021-01-17,  966.5,  990.3, 1001.0, 1013.1, 1032.8,inferred
"Wales",2021-01-18,  908.5,  929.5,  941.1,  952.9,  973.1,inferred
"Wales",2021-01-19,  849.8,  872.9,  884.9,  896.7,  919.6,inferred
"Wales",2021-01-20,  797.5,  820.8,  833.7,  846.1,  870.4,inferred
"Wales",2021-01-21,  750.6,  774.6,  786.5,  799.3,  822.3,inferred
"Wales",2021-01-22,  711.4,  733.1,  744.1,  755.9,  778.7,inferred
"Wales",2021-01-23,  678.2,  696.0,  705.9,  716.4,  736.2,inferred
"Wales",2021-01-24,  643.7,  661.7,  671.4,  680.4,  699.3,inferred
"Wales",2021-01-25,  612.1,  629.1,  639.3,  648.6,  666.5,inferred
"Wales",2021-01-26,  581.5,  599.0,  609.3,  619.4,  638.6,inferred
"Wales",2021-01-27,  553.9,  572.7,  582.4,  592.5,  613.9,inferred
"Wales",2021-01-28,  532.1,  550.8,  560.6,  570.0,  591.5,inferred
"Wales",2021-01-29,  517.5,  534.0,  543.1,  552.7,  571.8,inferred
"Wales",2021-01-30,  504.2,  520.9,  529.4,  538.1,  554.8,inferred
"Wales",2021-01-31,  493.4,  508.4,  516.4,  524.9,  540.2,inferred
"Wales",2021-02-01,  481.8,  495.4,  503.8,  512.3,  527.0,inferred
"Wales",2021-02-02,  465.3,  481.6,  490.6,  499.7,  516.4,inferred
"Wales",2021-02-03,  448.8,  467.7,  477.2,  486.5,  504.6,inferred
"Wales",2021-02-04,  435.7,  454.5,  464.1,  473.0,  491.3,inferred
"Wales",2021-02-05,  425.1,  442.3,  451.0,  459.3,  476.7,inferred
